timestamp,long,lat,individual-local-identifier
2008-05-13 04:36:24,-2.80086,56.43552,gp13-902-08
2008-05-13 04:38:40,-2.80193,56.43471,gp13-902-08
2008-05-13 05:09:56,-2.78125,56.42638,gp13-902-08
2008-05-13 07:37:52,-2.57401,56.43611,gp13-902-08
2008-05-13 09:08:44,-2.4309,56.4288,gp13-902-08
2008-05-13 09:38:08,-2.38905,56.43081,gp13-902-08
2008-05-13 10:07:00,-2.34479,56.43144,gp13-902-08
2008-05-13 10:39:12,-2.29645,56.43191,gp13-902-08
2008-05-13 11:37:00,-2.20984,56.43812,gp13-902-08
2008-05-13 12:08:04,-2.16251,56.44141,gp13-902-08
2008-05-13 12:37:00,-2.12023,56.44644,gp13-902-08
2008-05-13 13:09:16,-2.07293,56.4545,gp13-902-08
2008-05-13 13:41:24,-2.02666,56.46337,gp13-902-08
2008-05-13 14:10:36,-1.98363,56.47255,gp13-902-08
2008-05-13 15:07:36,-1.89846,56.49178,gp13-902-08
2008-05-13 16:07:00,-1.81793,56.51184,gp13-902-08
2008-05-13 17:08:24,-1.74127,56.52614,gp13-902-08
2008-05-13 20:07:12,-1.51625,56.55955,gp13-902-08
2008-05-13 20:37:56,-1.47762,56.55899,gp13-902-08
2008-05-13 21:38:52,-1.40853,56.55477,gp13-902-08
2008-05-13 22:09:16,-1.37127,56.5444,gp13-902-08
2008-05-13 22:39:52,-1.33049,56.53476,gp13-902-08
2008-05-13 23:38:00,-1.25777,56.52821,gp13-902-08
2008-05-14 00:37:44,-1.16828,56.52338,gp13-902-08
2008-05-14 01:07:48,-1.1284,56.50889,gp13-902-08
2008-05-14 01:37:16,-1.10631,56.49371,gp13-902-08
2008-05-14 02:07:32,-1.0657,56.48299,gp13-902-08
2008-05-14 03:40:40,-0.94916,56.49831,gp13-902-08
2008-05-14 04:11:08,-0.91908,56.50813,gp13-902-08
2008-05-14 04:41:28,-0.88903,56.51489,gp13-902-08
2008-05-14 05:10:52,-0.85791,56.51994,gp13-902-08
2008-05-14 05:37:00,-0.85342,56.5372,gp13-902-08
2008-05-14 06:09:36,-0.86893,56.55348,gp13-902-08
2008-05-14 11:09:08,-0.76882,56.65963,gp13-902-08
2008-05-14 11:38:52,-0.75994,56.65972,gp13-902-08
2008-05-14 13:37:28,-0.65125,56.65324,gp13-902-08
2008-05-14 14:40:28,-0.58409,56.64861,gp13-902-08
2008-05-14 15:10:08,-0.55531,56.64013,gp13-902-08
2008-05-14 15:40:52,-0.52139,56.63378,gp13-902-08
2008-05-14 16:09:20,-0.48977,56.63234,gp13-902-08
2008-05-14 19:40:56,-0.27605,56.60529,gp13-902-08
2008-05-14 21:11:12,-0.2346,56.596,gp13-902-08
2008-05-15 00:07:44,-0.07956,56.57787,gp13-902-08
2008-05-15 02:39:20,0.06736,56.56316,gp13-902-08
2008-05-15 03:09:36,0.10052,56.56309,gp13-902-08
2008-05-15 03:38:24,0.13232,56.56237,gp13-902-08
2008-05-15 04:07:08,0.16201,56.56357,gp13-902-08
2008-05-15 06:10:08,0.31673,56.56789,gp13-902-08
2008-05-15 08:07:00,0.45588,56.56611,gp13-902-08
2008-05-15 09:09:24,0.52149,56.54757,gp13-902-08
2008-05-15 11:09:16,0.63384,56.54723,gp13-902-08
2008-05-15 11:37:32,0.66227,56.55041,gp13-902-08
2008-05-15 12:09:04,0.69643,56.55485,gp13-902-08
2008-05-15 12:40:16,0.7302,56.55959,gp13-902-08
2008-05-15 13:08:40,0.75969,56.56391,gp13-902-08
2008-05-15 14:38:40,0.86683,56.57618,gp13-902-08
2008-05-15 16:09:12,0.99075,56.59117,gp13-902-08
2008-05-15 17:08:24,1.06313,56.5834,gp13-902-08
2008-05-15 18:07:04,1.12117,56.57749,gp13-902-08
2008-05-15 18:38:04,1.16279,56.57268,gp13-902-08
2008-05-15 19:09:08,1.20222,56.56851,gp13-902-08
2008-05-15 19:38:32,1.23467,56.56425,gp13-902-08
2008-05-15 21:07:48,1.32944,56.55094,gp13-902-08
2008-05-15 22:08:16,1.40076,56.55456,gp13-902-08
2008-05-15 23:37:04,1.4439,56.55509,gp13-902-08
2008-05-16 00:11:56,1.47605,56.55574,gp13-902-08
2008-05-16 00:38:24,1.50859,56.55437,gp13-902-08
2008-05-16 01:39:52,1.56473,56.54433,gp13-902-08
2008-05-16 02:10:40,1.59337,56.53801,gp13-902-08
2008-05-16 02:37:24,1.62607,56.53369,gp13-902-08
2008-05-16 04:38:48,1.691599999,56.52591,gp13-902-08
2008-05-16 06:07:44,1.800979999,56.5204,gp13-902-08
2008-05-16 07:07:16,1.874709999,56.52361,gp13-902-08
2008-05-16 09:37:44,2.081399999,56.50897,gp13-902-08
2008-05-16 10:09:00,2.119969999,56.50372,gp13-902-08
2008-05-16 10:37:00,2.150479999,56.49837,gp13-902-08
2008-05-16 11:38:24,2.210529999,56.48697,gp13-902-08
2008-05-16 13:09:24,2.318299998,56.46006,gp13-902-08
2008-05-16 14:39:24,2.409519998,56.43528,gp13-902-08
2008-05-16 15:07:00,2.431369998,56.42457,gp13-902-08
2008-05-16 15:37:52,2.462699998,56.41098,gp13-902-08
2008-05-16 16:41:20,2.524109997,56.37734,gp13-902-08
2008-05-16 18:40:04,2.639979997,56.34846,gp13-902-08
2008-05-16 19:38:48,2.697149997,56.33733,gp13-902-08
2008-05-16 20:37:52,2.756339996,56.3218,gp13-902-08
2008-05-16 22:10:28,2.843639996,56.27301,gp13-902-08
2008-05-16 22:40:52,2.866779996,56.25996,gp13-902-08
2008-05-16 23:39:16,2.919769995,56.22977,gp13-902-08
2008-05-17 00:08:20,2.945799995,56.21601,gp13-902-08
2008-05-17 01:07:20,2.988179995,56.17892,gp13-902-08
2008-05-17 03:08:56,3.071299994,56.09446,gp13-902-08
2008-05-17 04:40:20,3.148149993,56.04696,gp13-902-08
2008-05-17 06:37:20,3.237509992,55.98793999,gp13-902-08
2008-05-17 12:39:20,3.465749989,55.82001999,gp13-902-08
2008-05-17 13:08:52,3.489909989,55.80702999,gp13-902-08
2008-05-17 14:40:48,3.545809988,55.76404999,gp13-902-08
2008-05-17 16:07:04,3.595249987,55.72443999,gp13-902-08
2008-05-17 16:37:04,3.596989987,55.72185999,gp13-902-08
2008-05-17 17:07:00,3.598819987,55.72202999,gp13-902-08
2008-05-17 18:42:08,3.633039986,55.71742999,gp13-902-08
2008-05-17 19:38:20,3.678219986,55.69709999,gp13-902-08
2008-05-17 20:10:36,3.687739985,55.68016999,gp13-902-08
2008-05-17 21:07:04,3.720929985,55.65644999,gp13-902-08
2008-05-17 21:37:36,3.721019985,55.64037999,gp13-902-08
2008-05-17 22:09:36,3.720629985,55.62154999,gp13-902-08
2008-05-17 23:42:56,3.719029985,55.59981999,gp13-902-08
2008-05-18 00:40:12,3.708059985,55.58880999,gp13-902-08
2008-05-18 01:07:00,3.715219985,55.58115999,gp13-902-08
2008-05-18 01:43:40,3.711949985,55.57457999,gp13-902-08
2008-05-18 02:43:16,3.701499985,55.56632999,gp13-902-08
2008-05-18 03:39:04,3.701679985,55.55777999,gp13-902-08
2008-05-18 04:07:24,3.713039985,55.54367999,gp13-902-08
2008-05-18 05:07:48,3.698259985,55.51375999,gp13-902-08
2008-05-18 06:07:00,3.694249985,55.49000999,gp13-902-08
2008-05-18 06:39:40,3.688279985,55.47613999,gp13-902-08
2008-05-18 08:37:28,3.674999986,55.42369999,gp13-902-08
2008-05-18 10:37:00,3.650109986,55.37471999,gp13-902-08
2008-05-18 13:38:40,3.475819989,55.32653999,gp13-902-08
2008-05-18 19:10:04,3.265449992,55.34627999,gp13-902-08
2008-05-18 20:38:32,3.193049993,55.33999999,gp13-902-08
2008-05-18 22:08:12,3.112029994,55.32122,gp13-902-08
2008-05-19 00:11:28,2.987989995,55.29584,gp13-902-08
2008-05-19 03:39:44,2.918609995,55.26959,gp13-902-08
2008-05-19 05:38:08,2.890539996,55.25136,gp13-902-08
2008-05-19 07:38:16,2.811039996,55.24113,gp13-902-08
2008-05-19 12:10:36,2.724489997,55.20365,gp13-902-08
2008-05-19 13:37:44,2.693599997,55.16455,gp13-902-08
2008-05-19 14:07:04,2.689679997,55.15236,gp13-902-08
2008-05-19 15:10:36,2.701709997,55.12775,gp13-902-08
2008-05-19 20:37:16,2.689879997,55.08342,gp13-902-08
2008-05-19 21:07:56,2.669849997,55.07659,gp13-902-08
2008-05-19 22:37:28,2.644759997,55.05316,gp13-902-08
2008-05-20 00:41:36,2.593539997,55.05124,gp13-902-08
2008-05-20 01:09:20,2.570429997,55.04174,gp13-902-08
2008-05-20 01:37:16,2.547469998,55.03073,gp13-902-08
2008-05-20 02:07:00,2.533979998,55.01645,gp13-902-08
2008-05-20 02:38:24,2.519009998,54.99981,gp13-902-08
2008-05-20 03:38:00,2.465659998,54.98224,gp13-902-08
2008-05-20 04:40:28,2.446849998,54.97917,gp13-902-08
2008-05-20 08:38:56,2.426319998,55.00004,gp13-902-08
2008-05-20 11:07:44,2.456729998,54.98433,gp13-902-08
2008-05-20 12:08:52,2.446259998,54.99126,gp13-902-08
2008-05-20 12:38:20,2.445069998,54.99237,gp13-902-08
2008-05-20 13:07:20,2.443759998,54.99347,gp13-902-08
2008-05-20 16:11:12,2.416009998,54.99571,gp13-902-08
2008-05-20 17:10:52,2.429859998,54.99363,gp13-902-08
2008-05-20 17:37:36,2.444369998,54.99251,gp13-902-08
2008-05-20 18:08:44,2.442439998,54.99346,gp13-902-08
2008-05-20 18:39:12,2.441729998,54.99391,gp13-902-08
2008-05-20 21:08:56,2.434509998,54.99195,gp13-902-08
2008-05-20 21:39:44,2.434389998,54.99334,gp13-902-08
2008-05-21 02:37:04,2.395609998,55.00163,gp13-902-08
2008-05-21 03:39:28,2.376539998,54.99833,gp13-902-08
2008-05-21 04:07:48,2.357029998,54.99171,gp13-902-08
2008-05-21 04:38:16,2.369149998,54.98532,gp13-902-08
2008-05-21 06:38:20,2.419899998,55.00186,gp13-902-08
2008-05-21 07:10:12,2.429729998,54.99639,gp13-902-08
2008-05-21 10:08:40,2.447189998,54.9889,gp13-902-08
2008-05-21 13:39:04,2.444539998,54.99251,gp13-902-08
2008-05-21 14:39:04,2.439329998,54.99287,gp13-902-08
2008-05-21 15:09:16,2.445189998,54.99312,gp13-902-08
2008-05-21 16:08:36,2.453759998,54.98772,gp13-902-08
2008-05-21 18:07:00,2.455139998,54.98527,gp13-902-08
2008-05-21 19:39:04,2.446869998,54.99137,gp13-902-08
2008-05-21 20:07:48,2.439719998,54.99282,gp13-902-08
2008-05-21 20:37:48,2.437759998,54.9945,gp13-902-08
2008-05-21 21:10:04,2.437429998,54.99449,gp13-902-08
2008-05-21 21:39:32,2.437579998,54.99327,gp13-902-08
2008-05-21 22:09:48,2.438739998,54.99278,gp13-902-08
2008-05-22 04:40:00,2.428819998,54.99798,gp13-902-08
2008-05-22 07:08:28,2.447769998,54.99121,gp13-902-08
2008-05-22 08:07:40,2.437759998,54.99408,gp13-902-08
2008-05-22 09:11:44,2.454449998,54.98781,gp13-902-08
2008-05-22 11:38:48,2.445189998,54.99209,gp13-902-08
2008-05-22 12:38:40,2.438819998,54.99326,gp13-902-08
2008-05-22 14:39:40,2.420119998,55.0032,gp13-902-08
2008-05-22 15:09:48,2.423949998,55.00225,gp13-902-08
2008-05-22 16:10:04,2.423069998,55.00136,gp13-902-08
2008-05-22 17:07:00,2.427079998,55.00005,gp13-902-08
2008-05-22 17:39:48,2.428919998,54.9952,gp13-902-08
2008-05-22 18:44:00,2.422429998,55.00099,gp13-902-08
2008-05-23 03:39:56,2.409679998,55.01116,gp13-902-08
2008-05-23 04:07:52,2.410809998,55.01166,gp13-902-08
2008-05-23 05:37:00,2.422929998,55.00158,gp13-902-08
2008-05-23 07:07:32,2.439069998,54.99235,gp13-902-08
2008-05-23 09:07:40,2.457739998,54.98246,gp13-902-08
2008-05-23 10:07:40,2.448079998,54.98895,gp13-902-08
2008-05-23 11:39:32,2.441239998,54.99254,gp13-902-08
2008-05-23 12:10:00,2.428999998,54.99544,gp13-902-08
2008-05-23 14:10:00,2.428159998,54.99804,gp13-902-08
2008-05-23 15:37:44,2.439429998,54.99304,gp13-902-08
2008-05-23 16:39:04,2.437529998,54.99358,gp13-902-08
2008-05-23 21:39:28,2.419049998,55.0004,gp13-902-08
2008-05-23 22:37:32,2.419879998,55.00007,gp13-902-08
2008-05-24 03:38:52,2.393619998,55.01309,gp13-902-08
2008-05-24 04:07:36,2.390289998,55.01026,gp13-902-08
2008-05-24 04:37:40,2.410389998,54.99946,gp13-902-08
2008-05-24 10:39:12,2.393939998,55.01645,gp13-902-08
2008-05-24 11:38:52,2.404509998,55.01107,gp13-902-08
2008-05-24 12:37:00,2.401849998,55.01727,gp13-902-08
2008-05-24 14:01:12,2.388399998,55.01973,gp13-902-08
2008-05-24 14:41:20,2.376519998,55.01039,gp13-902-08
2008-05-24 15:11:12,2.389569998,55.01195,gp13-902-08
2008-05-24 16:07:20,2.372999998,55.02137,gp13-902-08
2008-05-24 16:39:08,2.366579998,55.01836,gp13-902-08
2008-05-24 20:10:08,2.350829998,55.0167,gp13-902-08
2008-05-24 20:39:32,2.349499998,55.01757,gp13-902-08
2008-05-24 21:39:44,2.350139998,55.01277,gp13-902-08
2008-05-24 22:08:56,2.351139998,55.01183,gp13-902-08
2008-05-24 23:38:20,2.345079998,55.01129,gp13-902-08
2008-05-25 00:09:12,2.347979998,55.00729,gp13-902-08
2008-05-25 00:37:16,2.344079998,55.0062,gp13-902-08
2008-05-25 07:39:00,2.349879998,55.0151,gp13-902-08
2008-05-25 10:38:08,2.348819998,55.01309,gp13-902-08
2008-05-25 13:37:00,2.359359998,55.02175,gp13-902-08
2008-05-25 18:07:44,2.351559998,55.00841,gp13-902-08
2008-05-25 18:38:56,2.362069998,55.00233,gp13-902-08
2008-05-25 19:38:08,2.350229998,55.01096,gp13-902-08
2008-05-25 21:38:32,2.353329998,55.00644,gp13-902-08
2008-05-26 10:09:24,2.361219998,55.0043,gp13-902-08
2008-05-26 11:09:28,2.350749998,55.01269,gp13-902-08
2008-05-26 11:37:56,2.351179998,55.01396,gp13-902-08
2008-05-26 15:37:28,2.350849998,55.01616,gp13-902-08
2008-05-26 17:40:20,2.351249998,55.01686,gp13-902-08
2008-05-26 20:37:24,2.345959998,55.02396,gp13-902-08
2008-05-27 04:39:52,2.349699998,55.00734,gp13-902-08
2008-05-27 09:37:16,2.334939998,55.06342,gp13-902-08
2008-05-27 10:38:48,2.317759998,55.05863,gp13-902-08
2008-05-27 17:07:16,2.353839998,55.0489,gp13-902-08
2008-05-27 18:08:08,2.341119998,55.05615,gp13-902-08
2008-05-27 18:43:56,2.349189998,55.0433,gp13-902-08
2008-05-27 22:38:32,2.352199998,55.042,gp13-902-08
2008-05-28 02:37:44,2.387099998,55.05518,gp13-902-08
2008-05-28 03:10:08,2.386089998,55.0553,gp13-902-08
2008-05-28 10:37:04,2.394489998,55.05667,gp13-902-08
2008-05-28 18:41:28,2.387829998,55.05282,gp13-902-08
2008-05-29 01:09:12,2.398639998,55.04536,gp13-902-08
2008-05-29 01:39:16,2.398139998,55.05157,gp13-902-08
2008-05-29 03:09:20,2.395219998,55.05535,gp13-902-08
2008-05-29 04:37:00,2.390369998,55.06508,gp13-902-08
2008-05-29 05:37:36,2.400719998,55.06594,gp13-902-08
2008-05-29 09:09:40,2.394789998,55.0671,gp13-902-08
2008-05-29 10:07:52,2.394169998,55.06943,gp13-902-08
2008-05-29 11:07:00,2.395949998,55.0669,gp13-902-08
2008-05-29 13:37:00,2.394799998,55.06497,gp13-902-08
2008-05-29 16:07:00,2.395709998,55.06855,gp13-902-08
2008-05-29 16:37:40,2.394869998,55.0623,gp13-902-08
2008-05-29 17:37:00,2.395459998,55.06681,gp13-902-08
2008-05-29 18:38:28,2.394789998,55.06698,gp13-902-08
2008-05-29 19:08:24,2.393639998,55.06613,gp13-902-08
2008-05-29 19:37:08,2.394899998,55.06245,gp13-902-08
2008-05-29 20:37:00,2.394699998,55.06275,gp13-902-08
2008-05-29 21:38:20,2.395249998,55.0689,gp13-902-08
2008-05-29 23:08:20,2.392399998,55.06799,gp13-902-08
2008-05-30 01:37:28,2.388929998,55.05822,gp13-902-08
2008-05-30 02:38:28,2.388449998,55.05093,gp13-902-08
2008-05-30 04:08:16,2.398929998,55.04666,gp13-902-08
2008-05-30 10:08:32,2.384909998,55.04961,gp13-902-08
2008-05-30 11:37:52,2.394259998,55.05663,gp13-902-08
2008-05-30 13:08:40,2.432739998,55.07621,gp13-902-08
2008-05-30 13:40:20,2.445709998,55.06858,gp13-902-08
2008-05-30 14:09:44,2.419299998,55.06807,gp13-902-08
2008-05-30 14:39:52,2.408089998,55.06609,gp13-902-08
2008-05-30 15:09:24,2.395369998,55.06322,gp13-902-08
2008-05-30 15:37:00,2.391419998,55.06978,gp13-902-08
2008-05-30 16:07:56,2.386579998,55.06881,gp13-902-08
2008-05-30 16:39:04,2.394459998,55.06724,gp13-902-08
2008-05-30 17:07:00,2.395139998,55.06727,gp13-902-08
2008-05-30 17:37:56,2.394739998,55.06701,gp13-902-08
2008-05-30 18:07:28,2.395049998,55.06665,gp13-902-08
2008-05-30 18:39:52,2.394579998,55.06321,gp13-902-08
2008-05-30 20:44:04,2.383219998,55.07354,gp13-902-08
2008-05-30 21:09:20,2.408339998,55.07077,gp13-902-08
2008-05-30 22:09:20,2.417539998,55.0658,gp13-902-08
2008-05-30 22:37:44,2.416919998,55.06556,gp13-902-08
2008-05-30 23:09:52,2.425289998,55.04766,gp13-902-08
2008-05-30 23:39:08,2.434039998,55.0385,gp13-902-08
2008-05-31 00:07:16,2.437059998,55.03628,gp13-902-08
2008-05-31 00:37:32,2.434079998,55.03401,gp13-902-08
2008-05-31 01:07:28,2.437019998,55.02762,gp13-902-08
2008-05-31 02:13:48,2.464209998,55.01183,gp13-902-08
2008-05-31 02:39:08,2.479089998,55.02435,gp13-902-08
2008-05-31 03:10:28,2.481619998,55.03614,gp13-902-08
2008-05-31 04:07:32,2.483129998,55.05946,gp13-902-08
2008-05-31 05:37:28,2.449479998,55.06784,gp13-902-08
2008-05-31 06:40:56,2.414649998,55.06467,gp13-902-08
2008-05-31 08:09:32,2.393919998,55.05593,gp13-902-08
2008-05-31 09:08:28,2.393949998,55.0563,gp13-902-08
2008-05-31 14:08:28,2.380359998,55.0344,gp13-902-08
2008-05-31 15:39:16,2.350939998,55.00946,gp13-902-08
2008-05-31 17:09:28,2.359149998,54.99082,gp13-902-08
2008-05-31 19:09:00,2.351039998,55.01404,gp13-902-08
2008-05-31 19:41:12,2.352109998,55.01714,gp13-902-08
2008-05-31 20:39:00,2.342379998,55.00415,gp13-902-08
2008-05-31 21:08:56,2.346599998,54.99833,gp13-902-08
2008-05-31 21:38:44,2.362529998,54.9965,gp13-902-08
2008-05-31 22:52:44,2.348819998,55.01131,gp13-902-08
2008-06-01 00:10:00,2.339209998,55.0242,gp13-902-08
2008-06-01 00:40:36,2.339879998,55.02409,gp13-902-08
2008-06-01 01:40:00,2.338389998,55.02516,gp13-902-08
2008-06-01 02:07:12,2.331959998,55.02679,gp13-902-08
2008-06-01 02:39:40,2.331719998,55.02727,gp13-902-08
2008-06-01 03:38:56,2.331659998,55.02719,gp13-902-08
2008-06-01 06:38:20,2.353799998,55.03532,gp13-902-08
2008-06-01 07:08:28,2.354559998,55.03398,gp13-902-08
2008-06-01 18:38:28,2.363249998,55.04437,gp13-902-08
2008-06-01 19:10:28,2.354349998,55.04236,gp13-902-08
2008-06-01 23:09:44,2.363629998,55.0324,gp13-902-08
2008-06-02 02:07:00,2.353759998,55.02862,gp13-902-08
2008-06-02 03:09:56,2.352849998,55.02873,gp13-902-08
2008-06-02 09:07:00,2.353999998,55.03308,gp13-902-08
2008-06-02 11:37:00,2.333899998,55.02462,gp13-902-08
2008-06-02 12:38:32,2.284339998,55.02059,gp13-902-08
2008-06-02 13:37:00,2.283049998,55.02293,gp13-902-08
2008-06-02 14:09:32,2.304349998,55.0311,gp13-902-08
2008-06-02 15:07:12,2.331109998,55.02743,gp13-902-08
2008-06-02 15:37:08,2.347989998,55.01808,gp13-902-08
2008-06-02 17:07:04,2.324369998,55.02843,gp13-902-08
2008-06-02 17:39:48,2.321319998,55.0292,gp13-902-08
2008-06-02 18:38:36,2.318419998,55.02706,gp13-902-08
2008-06-02 20:07:28,2.316549998,55.03187,gp13-902-08
2008-06-02 21:09:56,2.284179998,55.04321,gp13-902-08
2008-06-02 21:39:28,2.274719998,55.04572,gp13-902-08
2008-06-02 22:08:04,2.288489998,55.04162,gp13-902-08
2008-06-02 22:38:20,2.294149998,55.03574,gp13-902-08
2008-06-03 00:08:44,2.314059998,55.02962,gp13-902-08
2008-06-03 04:40:16,2.339109998,55.03395,gp13-902-08
2008-06-03 05:09:04,2.350969998,55.04262,gp13-902-08
2008-06-03 05:37:00,2.352969998,55.04479,gp13-902-08
2008-06-03 06:08:56,2.345509998,55.04754,gp13-902-08
2008-06-03 12:40:56,2.338759998,55.03769,gp13-902-08
2008-06-03 13:10:12,2.338059998,55.03587,gp13-902-08
2008-06-03 14:08:04,2.329539998,55.0325,gp13-902-08
2008-06-03 15:11:08,2.327929998,55.03004,gp13-902-08
2008-06-03 18:07:00,2.316029998,55.02651,gp13-902-08
2008-06-03 19:38:24,2.331559998,55.02739,gp13-902-08
2008-06-03 20:09:40,2.328549998,55.0278,gp13-902-08
2008-06-03 20:37:04,2.327219998,55.02917,gp13-902-08
2008-06-03 21:08:12,2.317979998,55.02739,gp13-902-08
2008-06-03 21:38:24,2.319579998,55.02616,gp13-902-08
2008-06-03 22:07:44,2.318229998,55.02718,gp13-902-08
2008-06-03 22:38:48,2.316989998,55.02928,gp13-902-08
2008-06-03 23:07:52,2.317119998,55.0287,gp13-902-08
2008-06-04 02:38:00,2.316319998,55.03224,gp13-902-08
2008-06-04 03:09:12,2.317289998,55.02857,gp13-902-08
2008-06-04 03:37:00,2.319909998,55.02693,gp13-902-08
2008-06-04 04:10:00,2.317619998,55.03082,gp13-902-08
2008-06-04 04:37:44,2.317699998,55.03029,gp13-902-08
2008-06-04 05:07:24,2.321789998,55.01895,gp13-902-08
2008-06-04 14:07:52,2.363159998,55.03878,gp13-902-08
2008-06-04 15:07:20,2.355389998,55.03395,gp13-902-08
2008-06-04 16:08:12,2.353219998,55.0374,gp13-902-08
2008-06-04 19:09:32,2.353409998,55.03728,gp13-902-08
2008-06-04 19:38:24,2.353669998,55.03634,gp13-902-08
2008-06-04 20:09:44,2.353749998,55.03596,gp13-902-08
2008-06-04 20:37:04,2.353449998,55.03615,gp13-902-08
2008-06-04 21:10:00,2.353519998,55.03483,gp13-902-08
2008-06-04 23:09:44,2.353969998,55.03501,gp13-902-08
2008-06-05 04:39:20,2.312189998,55.0362,gp13-902-08
2008-06-05 05:38:00,2.318459998,55.02729,gp13-902-08
2008-06-05 06:07:56,2.318279998,55.0271,gp13-902-08
2008-06-05 06:37:52,2.316529998,55.0294,gp13-902-08
2008-06-05 09:07:44,2.311059998,55.06118,gp13-902-08
2008-06-05 10:10:00,2.312569998,55.03607,gp13-902-08
2008-06-05 10:38:16,2.318089998,55.02841,gp13-902-08
2008-06-05 11:37:56,2.319459998,55.02707,gp13-902-08
2008-06-05 12:07:24,2.316919998,55.02892,gp13-902-08
2008-06-05 12:38:28,2.306759998,55.03848,gp13-902-08
2008-06-05 13:38:28,2.244789999,55.04491,gp13-902-08
2008-06-05 14:08:32,2.201929999,55.05276,gp13-902-08
2008-06-05 14:37:52,2.158879999,55.0548,gp13-902-08
2008-06-05 15:08:36,2.117029999,55.05449,gp13-902-08
2008-06-05 15:39:00,2.082179999,55.05292,gp13-902-08
2008-06-05 16:38:32,2.021449999,55.04128,gp13-902-08
2008-06-05 17:07:04,2.011169999,55.0356,gp13-902-08
2008-06-05 19:07:32,2.008739999,55.03983,gp13-902-08
2008-06-05 20:07:12,2.007549999,55.04257,gp13-902-08
2008-06-05 21:07:44,2.007179999,55.04673,gp13-902-08
2008-06-05 21:37:24,2.007889999,55.04851,gp13-902-08
2008-06-06 01:07:00,1.987659999,55.05145,gp13-902-08
2008-06-06 01:37:00,1.985599999,55.05372,gp13-902-08
2008-06-06 02:08:52,1.988949999,55.05186,gp13-902-08
2008-06-06 03:07:08,1.985539999,55.05356,gp13-902-08
2008-06-06 03:37:56,1.962139999,55.05084,gp13-902-08
2008-06-06 05:09:04,1.880759999,55.02964,gp13-902-08
2008-06-06 11:38:32,1.752349999,54.98851,gp13-902-08
2008-06-06 12:08:44,1.714829999,54.99158,gp13-902-08
2008-06-06 13:08:00,1.64616,54.99313,gp13-902-08
2008-06-06 13:38:48,1.60819,55.00063,gp13-902-08
2008-06-06 15:07:36,1.54158,54.98904,gp13-902-08
2008-06-06 17:08:48,1.53944,54.99647,gp13-902-08
2008-06-06 21:08:52,1.50438,54.96132,gp13-902-08
2008-06-06 22:07:00,1.47447,54.97322,gp13-902-08
2008-06-06 23:37:00,1.44897,54.99852,gp13-902-08
2008-06-07 00:08:48,1.45107,54.99729,gp13-902-08
2008-06-07 02:08:44,1.4224,55.00393,gp13-902-08
2008-06-07 02:37:00,1.41123,54.99129,gp13-902-08
2008-06-07 03:08:00,1.41752,54.9778,gp13-902-08
2008-06-07 03:38:28,1.41591,54.96112,gp13-902-08
2008-06-07 04:07:52,1.40805,54.94374,gp13-902-08
2008-06-07 04:39:16,1.40222,54.92921,gp13-902-08
2008-06-07 06:39:40,1.27157,54.90452,gp13-902-08
2008-06-07 08:39:00,1.20943,54.93245,gp13-902-08
2008-06-07 10:08:48,1.23642,54.98452,gp13-902-08
2008-06-07 10:39:48,1.25153,54.99746,gp13-902-08
2008-06-07 11:38:48,1.31501,55.03071,gp13-902-08
2008-06-07 12:09:48,1.34246,55.0507,gp13-902-08
2008-06-07 14:10:12,1.38937,55.08358,gp13-902-08
2008-06-07 14:39:04,1.38218,55.08687,gp13-902-08
2008-06-07 15:39:08,1.37048,55.08951,gp13-902-08
2008-06-07 16:07:20,1.36769,55.09898,gp13-902-08
2008-06-07 17:07:52,1.37993,55.10429,gp13-902-08
2008-06-07 17:37:00,1.37258,55.11172,gp13-902-08
2008-06-07 21:07:00,1.41947,55.10883,gp13-902-08
2008-06-07 22:37:44,1.41464,55.14914,gp13-902-08
2008-06-07 23:40:20,1.49192,55.14836,gp13-902-08
2008-06-08 00:09:56,1.48873,55.13297,gp13-902-08
2008-06-08 02:37:20,1.47936,55.13114,gp13-902-08
2008-06-08 03:10:24,1.46014,55.12509,gp13-902-08
2008-06-08 04:37:32,1.41184,55.11738,gp13-902-08
2008-06-08 08:39:36,1.35929,55.11517,gp13-902-08
2008-06-08 09:07:20,1.37765,55.10754,gp13-902-08
2008-06-08 09:40:28,1.38018,55.09963,gp13-902-08
2008-06-08 10:09:28,1.38034,55.09371,gp13-902-08
2008-06-08 10:37:32,1.37917,55.09421,gp13-902-08
2008-06-08 13:39:52,1.36482,55.11013,gp13-902-08
2008-06-08 14:37:40,1.35641,55.12014,gp13-902-08
2008-06-08 20:39:40,0.94562,55.16841,gp13-902-08
2008-06-08 21:09:00,0.90949,55.16874,gp13-902-08
2008-06-08 21:37:56,0.91298,55.16759,gp13-902-08
2008-06-08 22:39:36,0.86375,55.17041,gp13-902-08
2008-06-08 23:07:00,0.83097,55.17265,gp13-902-08
2008-06-09 00:09:44,0.75764,55.17598,gp13-902-08
2008-06-09 00:38:20,0.72299,55.17939,gp13-902-08
2008-06-09 01:07:04,0.69106,55.1826,gp13-902-08
2008-06-09 01:37:00,0.6536,55.18693,gp13-902-08
2008-06-09 02:07:36,0.61716,55.19094,gp13-902-08
2008-06-09 02:38:52,0.57688,55.19669,gp13-902-08
