"","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","Longitude","Latitude","id","UTM_X","UTM_Y"
"6810",15778,"Wiggins1",38063,2016-10-10 02:20:08,"2016/10/10",10,10,2016,2,-110.2536819,43.8872186,1,559948.677564994,4859617.30242484
"6811",15779,"Wiggins1",38063,2016-10-10 03:00:22,"2016/10/10",10,10,2016,3,-110.2542383,43.8871431,1,559904.092422285,4859608.45824823
"6812",15780,"Wiggins1",38063,2016-10-10 03:40:16,"2016/10/10",10,10,2016,3,-110.2536931,43.8874317,1,559947.580346343,4859640.95149963
"6813",15781,"Wiggins1",38063,2016-10-10 04:20:08,"2016/10/10",10,10,2016,4,-110.2536886,43.8873869,1,559947.946783338,4859635.95643191
"6814",15782,"Wiggins1",38063,2016-10-10 05:00:07,"2016/10/10",10,10,2016,5,-110.2537103,43.8874486,1,559946.197757437,4859642.82729016
"6815",15783,"Wiggins1",38063,2016-10-10 05:40:30,"2016/10/10",10,10,2016,5,-110.2537164,43.8874275,1,559945.736864344,4859640.4905524
"6816",15784,"Wiggins1",38063,2016-10-10 06:20:12,"2016/10/10",10,10,2016,6,-110.2529692,43.8886592,1,560004.504388299,4859777.75490001
"6817",15785,"Wiggins1",38063,2016-10-10 07:01:01,"2016/10/10",10,10,2016,7,-110.2505772,43.8903589,1,560194.92756747,4859968.30670095
"6818",15786,"Wiggins1",38063,2016-10-10 07:40:19,"2016/10/10",10,10,2016,7,-110.2481081,43.8902333,1,560393.369625349,4859956.11377129
"6819",15787,"Wiggins1",38063,2016-10-10 08:20:48,"2016/10/10",10,10,2016,8,-110.2464328,43.8903883,1,560527.752086636,4859974.55446821
"6820",15788,"Wiggins1",38063,2016-10-10 09:00:08,"2016/10/10",10,10,2016,9,-110.2465697,43.8904542,1,560516.681162233,4859981.78449328
"6821",15789,"Wiggins1",38063,2016-10-10 09:40:20,"2016/10/10",10,10,2016,9,-110.2465319,43.8903922,1,560519.796173183,4859974.92622638
"6822",15790,"Wiggins1",38063,2016-10-10 10:20:16,"2016/10/10",10,10,2016,10,-110.2465708,43.8903669,1,560516.688936209,4859972.12101485
"6823",15791,"Wiggins1",38063,2016-10-10 11:00:10,"2016/10/10",10,10,2016,11,-110.2458331,43.8903081,1,560576.026281901,4859966.10881868
"6824",15792,"Wiggins1",38063,2016-10-10 11:40:17,"2016/10/10",10,10,2016,11,-110.2462558,43.8909986,1,560541.350096361,4860042.54548238
"6825",15793,"Wiggins1",38063,2016-10-10 12:20:30,"2016/10/10",10,10,2016,12,-110.2460231,43.8910469,1,560560.016254998,4860048.04737655
"6826",15794,"Wiggins1",38063,2016-10-10 13:01:00,"2016/10/10",10,10,2016,13,-110.2469044,43.8914386,1,560488.85672037,4860090.9400261
"6827",15795,"Wiggins1",38063,2016-10-10 13:40:21,"2016/10/10",10,10,2016,13,-110.2470069,43.8914575,1,560480.564487133,4860092.97489306
"6828",15796,"Wiggins1",38063,2016-10-10 14:20:17,"2016/10/10",10,10,2016,14,-110.2466,43.8913603,1,560513.354125715,4860082.38837227
"6829",15797,"Wiggins1",38063,2016-10-10 15:00:11,"2016/10/10",10,10,2016,15,-110.2469461,43.8914319,1,560485.490346906,4860090.13182152
"6830",15798,"Wiggins1",38063,2016-10-10 15:40:32,"2016/10/10",10,10,2016,15,-110.2466044,43.8913467,1,560513.046006934,4860080.94158435
"6831",15799,"Wiggins1",38063,2016-10-10 16:20:43,"2016/10/10",10,10,2016,16,-110.2452803,43.8912492,1,560619.489832309,4860071.02748324
"6832",15800,"Wiggins1",38063,2016-10-10 17:00:58,"2016/10/10",10,10,2016,17,-110.2453642,43.8896925,1,560614.32101773,4859898.14709467
"6833",15801,"Wiggins1",38063,2016-10-10 17:41:07,"2016/10/10",10,10,2016,17,-110.2456575,43.8894981,1,560590.984135168,4859876.27435316
"6834",15802,"Wiggins1",38063,2016-10-10 18:20:16,"2016/10/10",10,10,2016,18,-110.2463964,43.8886044,1,560532.530853193,4859776.43977129
"6835",15803,"Wiggins1",38063,2016-10-10 19:00:54,"2016/10/10",10,10,2016,19,-110.2472269,43.8886575,1,560465.726775054,4859781.82899218
"6836",15804,"Wiggins1",38063,2016-10-10 19:40:30,"2016/10/10",10,10,2016,19,-110.2474811,43.8894533,1,560444.520415055,4859869.94066855
"6837",15805,"Wiggins1",38063,2016-10-10 20:20:15,"2016/10/10",10,10,2016,20,-110.2475431,43.8893783,1,560439.61622789,4859861.5653708
"6838",15806,"Wiggins1",38063,2016-10-10 21:00:17,"2016/10/10",10,10,2016,21,-110.2474864,43.8892844,1,560444.28971692,4859851.16685303
"6839",15807,"Wiggins1",38063,2016-10-10 21:40:26,"2016/10/10",10,10,2016,21,-110.2483947,43.889595,1,560370.961661128,4859885.0439397
"6840",15808,"Wiggins1",38063,2016-10-10 22:20:30,"2016/10/10",10,10,2016,22,-110.2506792,43.8888258,1,560188.27855501,4859797.96818871
"6841",15809,"Wiggins1",38063,2016-10-10 23:00:15,"2016/10/10",10,10,2016,23,-110.2503867,43.8884406,1,560212.121008098,4859755.42048104
"6842",15810,"Wiggins1",38063,2016-10-10 23:40:16,"2016/10/10",10,10,2016,23,-110.2517686,43.8884786,1,560101.074391674,4859758.63501093
"6843",15811,"Wiggins1",38063,2016-10-11 00:20:29,"2016/10/11",10,11,2016,0,-110.2519533,43.8885406,1,560086.23237023,4859765.38730698
"6844",15812,"Wiggins1",38063,2016-10-11 01:00:14,"2016/10/11",10,11,2016,1,-110.2518764,43.8885925,1,560092.365060947,4859771.21872616
"6845",15813,"Wiggins1",38063,2016-10-11 01:40:08,"2016/10/11",10,11,2016,1,-110.2521719,43.8885847,1,560068.59712152,4859770.11500746
"6846",15814,"Wiggins1",38063,2016-10-11 02:20:11,"2016/10/11",10,11,2016,2,-110.2521847,43.8883397,1,560067.799134182,4859742.89438744
"6847",15815,"Wiggins1",38063,2016-10-11 03:00:53,"2016/10/11",10,11,2016,3,-110.2523603,43.8879853,1,560054.099024021,4859703.33877616
"6848",15816,"Wiggins1",38063,2016-10-11 03:40:15,"2016/10/11",10,11,2016,3,-110.2522547,43.8879672,1,560062.551245028,4859701.41589377
"6849",15817,"Wiggins1",38063,2016-10-11 04:20:14,"2016/10/11",10,11,2016,4,-110.2525003,43.8879883,1,560042.850500114,4859703.57025012
"6850",15818,"Wiggins1",38063,2016-10-11 05:00:25,"2016/10/11",10,11,2016,5,-110.2522792,43.8880472,1,560060.543052461,4859710.28373119
"6851",15819,"Wiggins1",38063,2016-10-11 05:39:59,"2016/10/11",10,11,2016,5,-110.25223,43.8880425,1,560064.484001665,4859709.76401298
"6852",15820,"Wiggins1",38063,2016-10-11 06:20:15,"2016/10/11",10,11,2016,6,-110.2521236,43.8880358,1,560073.004481781,4859709.17466269
"6853",15821,"Wiggins1",38063,2016-10-11 07:00:29,"2016/10/11",10,11,2016,7,-110.2514589,43.88928,1,560125.169155541,4859847.82437943
"6854",15822,"Wiggins1",38063,2016-10-11 07:40:10,"2016/10/11",10,11,2016,7,-110.2519578,43.88958,1,560084.786211904,4859880.78126225
"6855",15823,"Wiggins1",38063,2016-10-11 08:20:16,"2016/10/11",10,11,2016,8,-110.2522442,43.8898442,1,560061.548545707,4859909.89479411
"6856",15824,"Wiggins1",38063,2016-10-11 09:00:26,"2016/10/11",10,11,2016,9,-110.2525467,43.8900792,1,560036.974735667,4859935.77514121
"6857",15825,"Wiggins1",38063,2016-10-11 09:40:16,"2016/10/11",10,11,2016,9,-110.2525492,43.8901317,1,560036.760849804,4859941.66018811
"6858",15826,"Wiggins1",38063,2016-10-11 10:20:07,"2016/10/11",10,11,2016,10,-110.2526475,43.8903033,1,560028.717518995,4859960.58128949
"6859",15827,"Wiggins1",38063,2016-10-11 11:00:31,"2016/10/11",10,11,2016,11,-110.2525956,43.8902625,1,560032.855123039,4859956.06462913
"6860",15828,"Wiggins1",38063,2016-10-11 11:40:30,"2016/10/11",10,11,2016,11,-110.2527342,43.8903478,1,560021.684314846,4859965.51606888
"6861",15829,"Wiggins1",38063,2016-10-11 12:20:15,"2016/10/11",10,11,2016,12,-110.2515744,43.8910708,1,560114.130467082,4860046.65999173
"6862",15830,"Wiggins1",38063,2016-10-11 13:01:00,"2016/10/11",10,11,2016,13,-110.2498492,43.8917781,1,560251.971261768,4860126.43997087
"6863",15831,"Wiggins1",38063,2016-10-11 13:40:30,"2016/10/11",10,11,2016,13,-110.2491814,43.8918033,1,560305.59977826,4860129.70388696
"6864",15832,"Wiggins1",38063,2016-10-11 14:20:15,"2016/10/11",10,11,2016,14,-110.2490653,43.8917781,1,560314.942123363,4860127.01189415
"6865",15833,"Wiggins1",38063,2016-10-11 15:00:19,"2016/10/11",10,11,2016,15,-110.2490825,43.8919569,1,560313.315708912,4860146.87958357
"6866",15834,"Wiggins1",38063,2016-10-11 15:40:15,"2016/10/11",10,11,2016,15,-110.2491408,43.8921408,1,560308.471476848,4860167.27341148
"6867",15835,"Wiggins1",38063,2016-10-11 16:20:35,"2016/10/11",10,11,2016,16,-110.2479572,43.8909694,1,560404.754354458,4860037.96874624
"6868",15836,"Wiggins1",38063,2016-10-11 17:00:59,"2016/10/11",10,11,2016,17,-110.2459914,43.8901144,1,560563.532006884,4859944.44620184
"6869",15837,"Wiggins1",38063,2016-10-11 17:40:25,"2016/10/11",10,11,2016,17,-110.2437311,43.8893208,1,560745.866220965,4859858.02958387
"6870",15838,"Wiggins1",38063,2016-10-11 18:20:16,"2016/10/11",10,11,2016,18,-110.2452419,43.8875286,1,560626.315445312,4859657.88973047
"6871",15839,"Wiggins1",38063,2016-10-11 19:00:30,"2016/10/11",10,11,2016,19,-110.2467383,43.8854628,1,560508.23961942,4859427.33107381
"6872",15840,"Wiggins1",38063,2016-10-11 19:40:15,"2016/10/11",10,11,2016,19,-110.2486806,43.8849889,1,560352.639990393,4859373.2651208
"6873",15841,"Wiggins1",38063,2016-10-11 20:20:38,"2016/10/11",10,11,2016,20,-110.2491883,43.8849656,1,560311.936342154,4859370.34049676
"6874",15842,"Wiggins1",38063,2016-10-11 21:00:34,"2016/10/11",10,11,2016,21,-110.251085,43.8851825,1,560159.334590152,4859392.94815612
"6875",15843,"Wiggins1",38063,2016-10-11 21:40:32,"2016/10/11",10,11,2016,21,-110.2534969,43.8830189,1,559967.751282728,4859150.95969438
"6876",15844,"Wiggins1",38063,2016-10-11 22:20:14,"2016/10/11",10,11,2016,22,-110.2554031,43.8830694,1,559814.588946364,4859155.13184168
"6877",15845,"Wiggins1",38063,2016-10-11 23:00:13,"2016/10/11",10,11,2016,23,-110.2554056,43.8829889,1,559814.427998037,4859146.24439883
"6878",15846,"Wiggins1",38063,2016-10-11 23:40:14,"2016/10/11",10,11,2016,23,-110.2552097,43.8830847,1,559830.076946587,4859157.04858924
"6879",15847,"Wiggins1",38063,2016-10-12 00:20:29,"2016/10/12",10,12,2016,0,-110.2552908,43.8831228,1,559823.532054322,4859161.21046124
"6880",15848,"Wiggins1",38063,2016-10-12 01:00:13,"2016/10/12",10,12,2016,1,-110.2552717,43.8831394,1,559825.042342567,4859163.00126827
"6881",15849,"Wiggins1",38063,2016-10-12 01:40:14,"2016/10/12",10,12,2016,1,-110.2553233,43.8834172,1,559820.667237219,4859193.84067471
"6882",15850,"Wiggins1",38063,2016-10-12 02:20:22,"2016/10/12",10,12,2016,2,-110.2562206,43.8838028,1,559748.144004297,4859236.0625494
"6883",15851,"Wiggins1",38063,2016-10-12 03:00:14,"2016/10/12",10,12,2016,3,-110.2587236,43.8843394,1,559546.542355245,4859293.78747832
"6884",15852,"Wiggins1",38063,2016-10-12 03:40:20,"2016/10/12",10,12,2016,3,-110.2584786,43.8845339,1,559566.028883994,4859315.62187918
"6885",15853,"Wiggins1",38063,2016-10-12 04:20:14,"2016/10/12",10,12,2016,4,-110.2587017,43.8846194,1,559548.03068398,4859324.90178701
"6886",15854,"Wiggins1",38063,2016-10-12 05:00:30,"2016/10/12",10,12,2016,5,-110.2585056,43.8845597,1,559563.834074344,4859318.49013417
"6887",15855,"Wiggins1",38063,2016-10-12 05:40:12,"2016/10/12",10,12,2016,5,-110.2585036,43.8845478,1,559564.006691064,4859317.15878448
"6888",15856,"Wiggins1",38063,2016-10-12 06:20:14,"2016/10/12",10,12,2016,6,-110.2586297,43.8846822,1,559553.751648935,4859331.95081876
"6889",15857,"Wiggins1",38063,2016-10-12 07:00:14,"2016/10/12",10,12,2016,7,-110.2552036,43.8869661,1,559826.674475009,4859588.09982721
"6890",15858,"Wiggins1",38063,2016-10-12 07:40:29,"2016/10/12",10,12,2016,7,-110.2545342,43.8904206,1,559877.031764778,4859972.3181118
"6891",15859,"Wiggins1",38063,2016-10-12 08:20:17,"2016/10/12",10,12,2016,8,-110.2529353,43.892335,1,560003.54455122,4860186.05835946
"6892",15860,"Wiggins1",38063,2016-10-12 09:00:21,"2016/10/12",10,12,2016,9,-110.2529683,43.8937244,1,559999.49939925,4860340.30519871
"6893",15861,"Wiggins1",38063,2016-10-12 09:40:16,"2016/10/12",10,12,2016,9,-110.2532303,43.8940314,1,559978.148113183,4860374.21229319
"6894",15862,"Wiggins1",38063,2016-10-12 10:20:34,"2016/10/12",10,12,2016,10,-110.2532986,43.8940681,1,559972.569110093,4860378.27165941
"6895",15863,"Wiggins1",38063,2016-10-12 11:00:08,"2016/10/12",10,12,2016,11,-110.2532506,43.8941347,1,559976.357074274,4860385.74792655
"6896",15864,"Wiggins1",38063,2016-10-12 11:40:14,"2016/10/12",10,12,2016,11,-110.2533242,43.8940286,1,559970.600327501,4860373.92193738
"6897",15865,"Wiggins1",38063,2016-10-12 12:20:15,"2016/10/12",10,12,2016,12,-110.2532378,43.8941106,1,559977.42528158,4860383.09177546
"6898",15866,"Wiggins1",38063,2016-10-12 13:00:30,"2016/10/12",10,12,2016,13,-110.2532703,43.8941167,1,559974.849120824,4860383.73494635
"6899",15867,"Wiggins1",38063,2016-10-12 13:40:25,"2016/10/12",10,12,2016,13,-110.2532292,43.89406,1,559978.199322476,4860377.43393622
"6900",15868,"Wiggins1",38063,2016-10-12 14:20:11,"2016/10/12",10,12,2016,14,-110.2526614,43.8942756,1,560023.602358119,4860401.83664472
"6901",15869,"Wiggins1",38063,2016-10-12 15:00:14,"2016/10/12",10,12,2016,15,-110.2521239,43.8946419,1,560066.364476113,4860442.87705169
"6902",15870,"Wiggins1",38063,2016-10-12 15:40:14,"2016/10/12",10,12,2016,15,-110.2518414,43.8946253,1,560089.111034449,4860441.19468047
"6903",15871,"Wiggins1",38063,2016-10-12 16:22:21,"2016/10/12",10,12,2016,16,-110.2519486,43.8955214,1,560079.53600579,4860540.6314044
"6904",15872,"Wiggins1",38063,2016-10-12 17:00:23,"2016/10/12",10,12,2016,17,-110.253585,43.8993889,1,559944.260009784,4860969.0471761
"6905",15873,"Wiggins1",38063,2016-10-12 17:40:30,"2016/10/12",10,12,2016,17,-110.25351,43.8993975,1,559950.275212992,4860969.99012021
"6906",15874,"Wiggins1",38063,2016-10-12 18:20:16,"2016/10/12",10,12,2016,18,-110.2536339,43.8993,1,559940.414123007,4860959.12673548
"6907",15875,"Wiggins1",38063,2016-10-12 19:00:59,"2016/10/12",10,12,2016,19,-110.2542953,43.896955,1,559889.679824881,4860698.19722145
"6908",15876,"Wiggins1",38063,2016-10-12 19:40:30,"2016/10/12",10,12,2016,19,-110.2532653,43.8955361,1,559973.826485744,4860541.34140701
"6909",15877,"Wiggins1",38063,2016-10-12 20:20:18,"2016/10/12",10,12,2016,20,-110.2516228,43.8906689,1,560110.599078362,4860001.97579606
"6910",15878,"Wiggins1",38063,2016-10-12 21:00:13,"2016/10/12",10,12,2016,21,-110.2529367,43.8886919,1,560007.041629424,4859781.44331322
"6911",15879,"Wiggins1",38063,2016-10-12 21:40:06,"2016/10/12",10,12,2016,21,-110.2530822,43.8884097,1,559995.677705808,4859750.01742436
"6912",15880,"Wiggins1",38063,2016-10-12 22:20:06,"2016/10/12",10,12,2016,22,-110.2527586,43.8887383,1,560021.293127834,4859786.68161224
"6913",15881,"Wiggins1",38063,2016-10-12 23:00:16,"2016/10/12",10,12,2016,23,-110.2528569,43.8887967,1,560013.362127139,4859793.16333591
"6914",15882,"Wiggins1",38063,2016-10-12 23:40:13,"2016/10/12",10,12,2016,23,-110.2528969,43.8887978,1,560010.148163843,4859793.24535527
"6915",15883,"Wiggins1",38063,2016-10-13 00:20:30,"2016/10/13",10,13,2016,0,-110.2529967,43.888045,1,560002.871718101,4859709.54004544
"6916",15884,"Wiggins1",38063,2016-10-13 01:00:13,"2016/10/13",10,13,2016,1,-110.2533514,43.8889031,1,559973.575714691,4859804.57771581
"6917",15885,"Wiggins1",38063,2016-10-13 01:40:13,"2016/10/13",10,13,2016,1,-110.2535861,43.8886494,1,559954.95440917,4859776.19643555
"6918",15886,"Wiggins1",38063,2016-10-13 02:20:30,"2016/10/13",10,13,2016,2,-110.2538131,43.8879667,1,559937.404744911,4859700.28476556
"6919",15887,"Wiggins1",38063,2016-10-13 03:00:13,"2016/10/13",10,13,2016,3,-110.2537142,43.8879389,1,559945.385011948,4859697.24672283
"6920",15888,"Wiggins1",38063,2016-10-13 03:40:29,"2016/10/13",10,13,2016,3,-110.2540736,43.8879717,1,559916.434882615,4859700.65083688
"6921",15889,"Wiggins1",38063,2016-10-13 04:20:14,"2016/10/13",10,13,2016,4,-110.2536839,43.8879044,1,559947.829870533,4859693.3811741
"6922",15890,"Wiggins1",38063,2016-10-13 05:00:19,"2016/10/13",10,13,2016,5,-110.2537042,43.8875736,1,559946.55434299,4859656.71489036
"6923",15891,"Wiggins1",38063,2016-10-13 05:40:14,"2016/10/13",10,13,2016,5,-110.2535008,43.8877097,1,559962.72400557,4859671.96713299
"6924",15892,"Wiggins1",38063,2016-10-13 06:20:48,"2016/10/13",10,13,2016,6,-110.2526319,43.8883622,1,560031.871942987,4859745.01303971
"6925",15893,"Wiggins1",38063,2016-10-13 07:00:15,"2016/10/13",10,13,2016,7,-110.2481733,43.8891842,1,560389.208631136,4859839.55800324
"6926",15894,"Wiggins1",38063,2016-10-13 07:40:25,"2016/10/13",10,13,2016,7,-110.2476294,43.8889367,1,560433.154349208,4859812.5223623
"6927",15895,"Wiggins1",38063,2016-10-13 08:20:13,"2016/10/13",10,13,2016,8,-110.2476269,43.8887192,1,560433.535426611,4859788.31143336
"6928",15896,"Wiggins1",38063,2016-10-13 09:00:15,"2016/10/13",10,13,2016,9,-110.2470392,43.8894108,1,560480.065728509,4859865.5992746
"6929",15897,"Wiggins1",38063,2016-10-13 09:41:18,"2016/10/13",10,13,2016,9,-110.2473044,43.8887594,1,560459.439644458,4859792.99032477
"6930",15898,"Wiggins1",38063,2016-10-13 10:20:19,"2016/10/13",10,13,2016,10,-110.2473531,43.8887239,1,560455.539169631,4859789.06716782
"6931",15899,"Wiggins1",38063,2016-10-13 11:00:13,"2016/10/13",10,13,2016,11,-110.2474833,43.8890553,1,560444.762285095,4859825.73492807
"6932",15900,"Wiggins1",38063,2016-10-13 11:40:13,"2016/10/13",10,13,2016,11,-110.2475431,43.8891094,1,560439.888258582,4859831.68861034
"6933",15901,"Wiggins1",38063,2016-10-13 12:20:28,"2016/10/13",10,13,2016,12,-110.2494858,43.8865039,1,560286.44704911,4859540.94251323
"6934",15902,"Wiggins1",38063,2016-10-13 13:00:30,"2016/10/13",10,13,2016,13,-110.2500669,43.8866156,1,560239.664147929,4859552.95824946
"6935",15903,"Wiggins1",38063,2016-10-13 13:40:13,"2016/10/13",10,13,2016,13,-110.2498631,43.8868567,1,560255.807885929,4859579.87386403
"6936",15904,"Wiggins1",38063,2016-10-13 14:20:13,"2016/10/13",10,13,2016,14,-110.2494839,43.8868064,1,560286.303103094,4859574.48589581
"6937",15905,"Wiggins1",38063,2016-10-13 15:00:30,"2016/10/13",10,13,2016,15,-110.2499239,43.8866747,1,560251.091423621,4859559.61538382
"6938",15906,"Wiggins1",38063,2016-10-13 15:40:13,"2016/10/13",10,13,2016,15,-110.2504647,43.8871075,1,560207.199454188,4859607.20161984
"6939",15907,"Wiggins1",38063,2016-10-13 16:20:30,"2016/10/13",10,13,2016,16,-110.2500892,43.8871033,1,560237.406157025,4859607.03134414
"6940",15908,"Wiggins1",38063,2016-10-13 17:00:13,"2016/10/13",10,13,2016,17,-110.2511967,43.8873042,1,560148.202391783,4859628.54860972
"6941",15909,"Wiggins1",38063,2016-10-13 17:40:43,"2016/10/13",10,13,2016,17,-110.2519764,43.8866553,1,560086.280864571,4859555.90013161
"6942",15910,"Wiggins1",38063,2016-10-13 18:20:23,"2016/10/13",10,13,2016,18,-110.2525219,43.885805,1,560043.276239725,4859461.0972457
"6943",15911,"Wiggins1",38063,2016-10-13 19:01:12,"2016/10/13",10,13,2016,19,-110.2527458,43.8856556,1,560025.432394225,4859444.38570546
"6944",15912,"Wiggins1",38063,2016-10-13 19:40:06,"2016/10/13",10,13,2016,19,-110.2526431,43.8855622,1,560033.800607502,4859434.02031933
"6945",15913,"Wiggins1",38063,2016-10-13 20:20:11,"2016/10/13",10,13,2016,20,-110.2528017,43.8857186,1,560020.870754535,4859451.34218959
"6946",15914,"Wiggins1",38063,2016-10-13 21:00:30,"2016/10/13",10,13,2016,21,-110.2527328,43.8856511,1,560026.481681982,4859443.83981757
"6947",15915,"Wiggins1",38063,2016-10-13 21:40:12,"2016/10/13",10,13,2016,21,-110.2534456,43.8849364,1,559969.924999485,4859363.91006183
"6948",15916,"Wiggins1",38063,2016-10-13 22:20:13,"2016/10/13",10,13,2016,22,-110.2535844,43.8848258,1,559958.949911373,4859351.59268424
"6949",15917,"Wiggins1",38063,2016-10-13 23:00:30,"2016/10/13",10,13,2016,23,-110.2535486,43.886005,1,559960.578754982,4859482.56482492
"6950",15918,"Wiggins1",38063,2016-10-13 23:40:12,"2016/10/13",10,13,2016,23,-110.2535703,43.8860278,1,559958.868801147,4859485.1041064
"6951",15919,"Wiggins1",38063,2016-10-14 00:20:29,"2016/10/14",10,14,2016,0,-110.2534933,43.8860281,1,559965.054034209,4859485.15997201
"6952",15920,"Wiggins1",38063,2016-10-14 01:00:11,"2016/10/14",10,14,2016,1,-110.2534958,43.8872517,1,559963.58511331,4859621.10254008
"6953",15921,"Wiggins1",38063,2016-10-14 01:40:12,"2016/10/14",10,14,2016,1,-110.2534197,43.8873831,1,559969.558457186,4859635.7073292
"6954",15922,"Wiggins1",38063,2016-10-14 02:20:30,"2016/10/14",10,14,2016,2,-110.2534664,43.8875656,1,559965.679867738,4859655.99902599
"6955",15923,"Wiggins1",38063,2016-10-14 03:00:05,"2016/10/14",10,14,2016,3,-110.2534872,43.8874958,1,559964.063256596,4859648.20916981
"6956",15924,"Wiggins1",38063,2016-10-14 03:40:13,"2016/10/14",10,14,2016,3,-110.25348,43.8875233,1,559964.598448825,4859651.21303042
"6957",15925,"Wiggins1",38063,2016-10-14 04:20:12,"2016/10/14",10,14,2016,4,-110.2534867,43.8875492,1,559964.010084586,4859654.09566701
"6958",15926,"Wiggins1",38063,2016-10-14 05:00:30,"2016/10/14",10,14,2016,5,-110.2534831,43.8874769,1,559964.403621266,4859646.10181841
"6959",15927,"Wiggins1",38063,2016-10-14 05:40:11,"2016/10/14",10,14,2016,5,-110.253445,43.8875169,1,559967.415867885,4859650.57203037
"6960",15928,"Wiggins1",38063,2016-10-14 06:20:48,"2016/10/14",10,14,2016,6,-110.2534547,43.88749,1,559966.639699654,4859647.56599271
"6961",15929,"Wiggins1",38063,2016-10-14 07:00:12,"2016/10/14",10,14,2016,7,-110.2553261,43.8890228,1,559814.816039977,4859816.474264
"6962",15930,"Wiggins1",38063,2016-10-14 07:40:30,"2016/10/14",10,14,2016,7,-110.2523292,43.8903561,1,560054.206644053,4859966.69883127
"6963",15931,"Wiggins1",38063,2016-10-14 08:20:12,"2016/10/14",10,14,2016,8,-110.2461086,43.8913986,1,560552.751995086,4860087.07961098
"6964",15932,"Wiggins1",38063,2016-10-14 09:00:29,"2016/10/14",10,14,2016,9,-110.2460697,43.8921219,1,560555.151883218,4860167.40896025
"6965",15933,"Wiggins1",38063,2016-10-14 09:40:12,"2016/10/14",10,14,2016,9,-110.2464308,43.8923058,1,560525.970179564,4860187.58064668
"6966",15934,"Wiggins1",38063,2016-10-14 10:20:12,"2016/10/14",10,14,2016,10,-110.2464733,43.8919836,1,560522.922878515,4860151.78660723
"6967",15935,"Wiggins1",38063,2016-10-14 11:00:30,"2016/10/14",10,14,2016,11,-110.24647,43.8919358,1,560523.212450059,4860146.45763271
"6968",15936,"Wiggins1",38063,2016-10-14 11:40:19,"2016/10/14",10,14,2016,11,-110.2465419,43.8920417,1,560517.322084615,4860158.17790683
"6969",15937,"Wiggins1",38063,2016-10-14 12:20:15,"2016/10/14",10,14,2016,12,-110.2464253,43.8920469,1,560526.714416503,4860158.81892623
"6970",15938,"Wiggins1",38063,2016-10-14 13:00:48,"2016/10/14",10,14,2016,13,-110.2463514,43.8919619,1,560532.744166369,4860149.43251293
"6971",15939,"Wiggins1",38063,2016-10-14 13:41:05,"2016/10/14",10,14,2016,13,-110.2469103,43.8921931,1,560487.611625334,4860174.67945405
"6972",15940,"Wiggins1",38063,2016-10-14 14:20:13,"2016/10/14",10,14,2016,14,-110.2483047,43.8935056,1,560374.239498609,4860319.48908065
"6973",15941,"Wiggins1",38063,2016-10-14 15:00:56,"2016/10/14",10,14,2016,15,-110.2490658,43.89322,1,560313.406422205,4860287.16845866
"6974",15942,"Wiggins1",38063,2016-10-14 15:40:22,"2016/10/14",10,14,2016,15,-110.2488536,43.8932503,1,560330.403559035,4860290.65519709
"6975",15943,"Wiggins1",38063,2016-10-14 16:20:19,"2016/10/14",10,14,2016,16,-110.2487186,43.8931672,1,560341.330298824,4860281.53528077
"6976",15944,"Wiggins1",38063,2016-10-14 17:00:12,"2016/10/14",10,14,2016,17,-110.2488875,43.8932661,1,560327.656594567,4860292.40743247
"6977",15945,"Wiggins1",38063,2016-10-14 17:40:26,"2016/10/14",10,14,2016,17,-110.2480758,43.8928111,1,560393.334624211,4860242.46547862
"6978",15946,"Wiggins1",38063,2016-10-14 18:20:22,"2016/10/14",10,14,2016,18,-110.2471567,43.8913658,1,560468.609513817,4860082.64704464
"6979",15947,"Wiggins1",38063,2016-10-14 19:00:20,"2016/10/14",10,14,2016,19,-110.2451786,43.8897756,1,560629.096532828,4859907.50128433
"6980",15948,"Wiggins1",38063,2016-10-14 19:40:30,"2016/10/14",10,14,2016,19,-110.2439314,43.8897753,1,560729.340242586,4859908.30657104
"6981",15949,"Wiggins1",38063,2016-10-14 20:20:20,"2016/10/14",10,14,2016,20,-110.2439931,43.8898219,1,560724.312482585,4859913.48111517
"6982",15950,"Wiggins1",38063,2016-10-14 21:00:13,"2016/10/14",10,14,2016,21,-110.2465478,43.8897089,1,560519.202642409,4859899.05640347
"6983",15951,"Wiggins1",38063,2016-10-14 21:40:30,"2016/10/14",10,14,2016,21,-110.24661,43.8897767,1,560514.153779277,4859906.56349187
"6984",15952,"Wiggins1",38063,2016-10-14 22:20:19,"2016/10/14",10,14,2016,22,-110.2466394,43.8898644,1,560511.736335067,4859916.20500189
"6985",15953,"Wiggins1",38063,2016-10-14 23:00:08,"2016/10/14",10,14,2016,23,-110.2465872,43.8898928,1,560515.883743403,4859919.46399431
"6986",15954,"Wiggins1",38063,2016-10-14 23:40:48,"2016/10/14",10,14,2016,23,-110.2468342,43.8896714,1,560496.268797808,4859894.62649055
"6987",15955,"Wiggins1",38063,2016-10-15 00:20:03,"2016/10/15",10,15,2016,0,-110.2469081,43.8896722,1,560490.323897697,4859894.68338817
"6988",15956,"Wiggins1",38063,2016-10-15 01:00:10,"2016/10/15",10,15,2016,1,-110.2469453,43.8896889,1,560487.334748425,4859896.54442852
