"","X.1","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","coords.x1","coords.x2","id","UTM_X","UTM_Y"
"17404",39441,39441,"Wiggins2",38064,"2016-11-24 08:20:21","2016/11/24",11,24,2016,8,-109.5208,43.67768,2,619234.310736132,4837137.52828
"17405",39442,39442,"Wiggins2",38064,"2016-11-24 09:00:29","2016/11/24",11,24,2016,9,-109.5207,43.67814,2,619241.460405447,4837188.76114467
"17406",39443,39443,"Wiggins2",38064,"2016-11-24 09:40:19","2016/11/24",11,24,2016,9,-109.5207,43.67809,2,619241.559443405,4837183.20798035
"17407",39444,39444,"Wiggins2",38064,"2016-11-24 10:20:18","2016/11/24",11,24,2016,10,-109.5205,43.67828,2,619257.304568156,4837204.5975438
"17408",39445,39445,"Wiggins2",38064,"2016-11-24 11:00:30","2016/11/24",11,24,2016,11,-109.5206,43.6782,2,619249.402305224,4837195.56870643
"17409",39446,39446,"Wiggins2",38064,"2016-11-24 11:40:32","2016/11/24",11,24,2016,11,-109.5207,43.67839,2,619240.965214283,4837216.52696694
"17410",39447,39447,"Wiggins2",38064,"2016-11-24 12:20:27","2016/11/24",11,24,2016,12,-109.5207,43.67826,2,619241.222713973,4837202.08873921
"17411",39448,39448,"Wiggins2",38064,"2016-11-24 13:00:16","2016/11/24",11,24,2016,13,-109.5207,43.67819,2,619241.361367397,4837194.31430903
"17412",39449,39449,"Wiggins2",38064,"2016-11-24 13:40:10","2016/11/24",11,24,2016,13,-109.5207,43.67803,2,619241.658481273,4837177.65481608
"17413",39450,39450,"Wiggins2",38064,"2016-11-24 14:20:18","2016/11/24",11,24,2016,14,-109.52,43.67697,2,619300.204241655,4837059.82366536
"17414",39451,39451,"Wiggins2",38064,"2016-11-24 15:01:54","2016/11/24",11,24,2016,15,-109.5169,43.67773,2,619548.583245781,4837148.69508126
"17415",39452,39452,"Wiggins2",38064,"2016-11-24 15:40:21","2016/11/24",11,24,2016,15,-109.5167,43.67898,2,619562.222205841,4837287.81248405
"17416",39453,39453,"Wiggins2",38064,"2016-11-24 16:20:16","2016/11/24",11,24,2016,16,-109.5169,43.67894,2,619546.180357822,4837283.08167355
"17417",39454,39454,"Wiggins2",38064,"2016-11-24 17:00:11","2016/11/24",11,24,2016,17,-109.5126,43.67742,2,619895.815444439,4837120.47199579
"17418",39455,39455,"Wiggins2",38064,"2016-11-24 17:41:07","2016/11/24",11,24,2016,17,-109.5122,43.67668,2,619929.533009035,4837038.86342906
"17419",39456,39456,"Wiggins2",38064,"2016-11-24 18:21:42","2016/11/24",11,24,2016,18,-109.5118,43.67588,2,619963.370902887,4836950.59123039
"17420",39457,39457,"Wiggins2",38064,"2016-11-24 19:01:30","2016/11/24",11,24,2016,19,-109.5111,43.67565,2,620020.256820373,4836926.05928831
"17421",39458,39458,"Wiggins2",38064,"2016-11-24 19:40:15","2016/11/24",11,24,2016,19,-109.5112,43.67567,2,620012.155863767,4836928.13586602
"17422",39459,39459,"Wiggins2",38064,"2016-11-24 20:20:16","2016/11/24",11,24,2016,20,-109.5113,43.67575,2,620003.935316703,4836936.87624937
"17423",39460,39460,"Wiggins2",38064,"2016-11-24 21:00:30","2016/11/24",11,24,2016,21,-109.5112,43.67568,2,620012.135929808,4836929.24649867
"17424",39461,39461,"Wiggins2",38064,"2016-11-24 21:40:17","2016/11/24",11,24,2016,21,-109.5109,43.6752,2,620037.276202713,4836876.37022525
"17425",39462,39462,"Wiggins2",38064,"2016-11-24 22:20:09","2016/11/24",11,24,2016,22,-109.5106,43.67434,2,620063.174632987,4836781.29000963
"17426",39463,39463,"Wiggins2",38064,"2016-11-24 23:00:02","2016/11/24",11,24,2016,23,-109.5104,43.67386,2,620080.254478227,4836728.26915633
"17427",39464,39464,"Wiggins2",38064,"2016-11-24 23:40:30","2016/11/24",11,24,2016,23,-109.5104,43.67399,2,620079.995205804,4836742.70737685
"17428",39465,39465,"Wiggins2",38064,"2016-11-25 00:20:12","2016/11/25",11,25,2016,0,-109.5104,43.67396,2,620080.055037957,4836739.37547978
"17429",39466,39466,"Wiggins2",38064,"2016-11-25 01:00:16","2016/11/25",11,25,2016,1,-109.5104,43.67392,2,620080.134814109,4836734.93295038
"17430",39467,39467,"Wiggins2",38064,"2016-11-25 01:40:56","2016/11/25",11,25,2016,1,-109.5105,43.67363,2,620072.651830046,4836702.57985795
"17431",39468,39468,"Wiggins2",38064,"2016-11-25 02:20:30","2016/11/25",11,25,2016,2,-109.5103,43.67333,2,620089.372905134,4836669.55040989
"17432",39469,39469,"Wiggins2",38064,"2016-11-25 03:01:18","2016/11/25",11,25,2016,3,-109.5101,43.6732,2,620105.75502592,4836655.40174961
"17433",39470,39470,"Wiggins2",38064,"2016-11-25 03:40:30","2016/11/25",11,25,2016,3,-109.51,43.67334,2,620113.537154902,4836671.09539487
"17434",39471,39471,"Wiggins2",38064,"2016-11-25 04:20:16","2016/11/25",11,25,2016,4,-109.5139,43.67377,2,619798.287061599,4836713.2128191
"17435",39472,39472,"Wiggins2",38064,"2016-11-25 05:00:54","2016/11/25",11,25,2016,5,-109.5138,43.67426,2,619805.373374107,4836767.77822553
"17436",39473,39473,"Wiggins2",38064,"2016-11-25 05:40:18","2016/11/25",11,25,2016,5,-109.5133,43.67502,2,619844.166932399,4836852.90855799
"17437",39474,39474,"Wiggins2",38064,"2016-11-25 06:20:45","2016/11/25",11,25,2016,6,-109.5133,43.67503,2,619844.147026809,4836854.01919047
"17438",39475,39475,"Wiggins2",38064,"2016-11-25 07:00:08","2016/11/25",11,25,2016,7,-109.5146,43.67685,2,619735.732091334,4837054.27692864
"17439",39476,39476,"Wiggins2",38064,"2016-11-25 07:40:33","2016/11/25",11,25,2016,7,-109.5191,43.67946,2,619367.814998831,4837337.66610297
"17440",39477,39477,"Wiggins2",38064,"2016-11-25 08:20:28","2016/11/25",11,25,2016,8,-109.5175,43.68296,2,619489.836174307,4837728.69172199
"17441",39478,39478,"Wiggins2",38064,"2016-11-25 09:00:29","2016/11/25",11,25,2016,9,-109.5176,43.68445,2,619478.818242231,4837894.03211422
"17442",39479,39479,"Wiggins2",38064,"2016-11-25 09:40:48","2016/11/25",11,25,2016,9,-109.5182,43.68504,2,619429.288023606,4837958.69532758
"17443",39480,39480,"Wiggins2",38064,"2016-11-25 10:20:08","2016/11/25",11,25,2016,10,-109.5183,43.68486,2,619421.585354489,4837938.55991311
"17444",39481,39481,"Wiggins2",38064,"2016-11-25 11:00:09","2016/11/25",11,25,2016,11,-109.5181,43.68494,2,619437.546302498,4837947.73299503
"17445",39482,39482,"Wiggins2",38064,"2016-11-25 11:40:30","2016/11/25",11,25,2016,11,-109.5183,43.68502,2,619421.267878652,4837956.33005972
"17446",39483,39483,"Wiggins2",38064,"2016-11-25 12:20:08","2016/11/25",11,25,2016,12,-109.5182,43.68498,2,619429.407085237,4837952.03152251
"17447",39484,39484,"Wiggins2",38064,"2016-11-25 13:00:03","2016/11/25",11,25,2016,13,-109.5181,43.68497,2,619437.486767724,4837951.06489754
"17448",39485,39485,"Wiggins2",38064,"2016-11-25 13:41:01","2016/11/25",11,25,2016,13,-109.5171,43.68446,2,619519.097927601,4837895.86318264
"17449",39486,39486,"Wiggins2",38064,"2016-11-25 14:20:30","2016/11/25",11,25,2016,14,-109.5175,43.68271,2,619490.312626854,4837702.03651079
"17450",39487,39487,"Wiggins2",38064,"2016-11-25 15:00:29","2016/11/25",11,25,2016,15,-109.5191,43.68061,2,619365.534580126,4837465.38892685
"17451",39488,39488,"Wiggins2",38064,"2016-11-25 15:40:16","2016/11/25",11,25,2016,15,-109.5191,43.68074,2,619365.276790621,4837479.82716063
"17452",39489,39489,"Wiggins2",38064,"2016-11-25 16:20:16","2016/11/25",11,25,2016,16,-109.5202,43.68053,2,619277.028451222,4837454.92137471
"17453",39490,39490,"Wiggins2",38064,"2016-11-25 17:00:58","2016/11/25",11,25,2016,17,-109.5213,43.67882,2,619191.749506161,4837263.42180006
"17454",39491,39491,"Wiggins2",38064,"2016-11-25 17:40:26","2016/11/25",11,25,2016,17,-109.5225,43.67757,2,619097.49449853,4837122.86897806
"17455",39492,39492,"Wiggins2",38064,"2016-11-25 18:20:33","2016/11/25",11,25,2016,18,-109.5249,43.67794,2,618903.303800661,4837160.51916
"17456",39493,39493,"Wiggins2",38064,"2016-11-25 19:00:30","2016/11/25",11,25,2016,19,-109.5249,43.67779,2,618903.60006921,4837143.85966923
"17457",39494,39494,"Wiggins2",38064,"2016-11-25 19:40:16","2016/11/25",11,25,2016,19,-109.5251,43.67782,2,618887.419224363,4837146.90488436
"17458",39495,39495,"Wiggins2",38064,"2016-11-25 20:20:10","2016/11/25",11,25,2016,20,-109.525,43.6778,2,618895.519519709,4837144.82695558
"17459",39496,39496,"Wiggins2",38064,"2016-11-25 21:00:30","2016/11/25",11,25,2016,21,-109.525,43.67779,2,618895.53926958,4837143.71632288
"17460",39497,39497,"Wiggins2",38064,"2016-11-25 21:40:16","2016/11/25",11,25,2016,21,-109.5261,43.67711,2,618808.212455488,4837066.61713703
"17461",39498,39498,"Wiggins2",38064,"2016-11-25 22:20:09","2016/11/25",11,25,2016,22,-109.5266,43.67621,2,618769.683525309,4836965.94416549
"17462",39499,39499,"Wiggins2",38064,"2016-11-25 23:00:49","2016/11/25",11,25,2016,23,-109.5267,43.6763,2,618761.444975477,4836975.79667624
"17463",39500,39500,"Wiggins2",38064,"2016-11-25 23:40:10","2016/11/25",11,25,2016,23,-109.5267,43.67632,2,618761.405522362,4836978.01794103
"17464",39501,39501,"Wiggins2",38064,"2016-11-26 00:20:30","2016/11/26",11,26,2016,0,-109.5267,43.67626,2,618761.523881665,4836971.3541467
"17465",39502,39502,"Wiggins2",38064,"2016-11-26 01:00:30","2016/11/26",11,26,2016,1,-109.5267,43.67633,2,618761.385795799,4836979.12857342
"17466",39503,39503,"Wiggins2",38064,"2016-11-26 01:40:15","2016/11/26",11,26,2016,1,-109.5269,43.67644,2,618745.046843053,4836991.05919757
"17467",39504,39504,"Wiggins2",38064,"2016-11-26 02:20:07","2016/11/26",11,26,2016,2,-109.5271,43.67666,2,618728.491014502,4837015.20681751
"17468",39505,39505,"Wiggins2",38064,"2016-11-26 03:00:19","2016/11/26",11,26,2016,3,-109.5265,43.67729,2,618775.633491029,4837084.9250308
"17469",39506,39506,"Wiggins2",38064,"2016-11-26 03:41:54","2016/11/26",11,26,2016,3,-109.5259,43.6781,2,618822.380199739,4837176.85625724
"17470",39507,39507,"Wiggins2",38064,"2016-11-26 04:20:52","2016/11/26",11,26,2016,4,-109.5257,43.6781,2,618838.501715647,4837177.1427848
"17471",39508,39508,"Wiggins2",38064,"2016-11-26 05:00:23","2016/11/26",11,26,2016,5,-109.5259,43.6784,2,618821.788060322,4837210.17524017
"17472",39509,39509,"Wiggins2",38064,"2016-11-26 05:40:19","2016/11/26",11,26,2016,5,-109.5262,43.67827,2,618797.862449057,4837195.3072955
"17473",39510,39510,"Wiggins2",38064,"2016-11-26 06:20:28","2016/11/26",11,26,2016,6,-109.5265,43.67864,2,618772.950233154,4837235.9710776
"17474",39511,39511,"Wiggins2",38064,"2016-11-26 07:00:30","2016/11/26",11,26,2016,7,-109.524,43.67839,2,618974.961464145,4837211.78819068
"17475",39512,39512,"Wiggins2",38064,"2016-11-26 07:40:20","2016/11/26",11,26,2016,7,-109.5199,43.6827,2,619296.908900882,4837696.36031873
"17476",39513,39513,"Wiggins2",38064,"2016-11-26 08:20:17","2016/11/26",11,26,2016,8,-109.5186,43.6834,2,619400.302130667,4837775.97540783
"17477",39514,39514,"Wiggins2",38064,"2016-11-26 09:00:30","2016/11/26",11,26,2016,9,-109.5186,43.68332,2,619400.460831806,4837767.09033688
"17478",39515,39515,"Wiggins2",38064,"2016-11-26 09:40:15","2016/11/26",11,26,2016,9,-109.5185,43.68331,2,619408.540730661,4837766.12367294
"17479",39516,39516,"Wiggins2",38064,"2016-11-26 10:20:16","2016/11/26",11,26,2016,10,-109.5185,43.6832,2,619408.758959043,4837753.90670057
"17480",39517,39517,"Wiggins2",38064,"2016-11-26 11:00:09","2016/11/26",11,26,2016,11,-109.5185,43.6833,2,619408.560569623,4837765.01303908
"17481",39518,39518,"Wiggins2",38064,"2016-11-26 11:40:10","2016/11/26",11,26,2016,11,-109.5184,43.68318,2,619416.858715546,4837751.8294125
"17482",39519,39519,"Wiggins2",38064,"2016-11-26 12:20:48","2016/11/26",11,26,2016,12,-109.5175,43.68378,2,619488.208278863,4837819.76370149
"17483",39520,39520,"Wiggins2",38064,"2016-11-26 13:00:09","2016/11/26",11,26,2016,13,-109.514,43.68599,2,619765.910372239,4838070.26235138
"17484",39521,39521,"Wiggins2",38064,"2016-11-26 13:40:30","2016/11/26",11,26,2016,13,-109.5141,43.68617,2,619757.492488565,4838090.10936377
"17485",39522,39522,"Wiggins2",38064,"2016-11-26 14:20:22","2016/11/26",11,26,2016,14,-109.5138,43.68599,2,619782.029778173,4838070.55119672
"17486",39523,39523,"Wiggins2",38064,"2016-11-26 15:00:30","2016/11/26",11,26,2016,15,-109.5131,43.68635,2,619837.730854496,4838111.54530406
"17487",39524,39524,"Wiggins2",38064,"2016-11-26 15:40:08","2016/11/26",11,26,2016,15,-109.5132,43.68614,2,619830.089331654,4838088.07748342
"17488",39525,39525,"Wiggins2",38064,"2016-11-26 16:20:07","2016/11/26",11,26,2016,16,-109.5127,43.68359,2,619875.466643291,4837805.58831665
"17489",39526,39526,"Wiggins2",38064,"2016-11-26 17:00:07","2016/11/26",11,26,2016,17,-109.5124,43.68311,2,619900.602911341,4837752.71154403
"17490",39527,39527,"Wiggins2",38064,"2016-11-26 17:40:09","2016/11/26",11,26,2016,17,-109.5115,43.68333,2,619972.705194122,4837778.44699651
"17491",39528,39528,"Wiggins2",38064,"2016-11-26 18:20:32","2016/11/26",11,26,2016,18,-109.5114,43.68338,2,619980.665583382,4837784.14482695
"17492",39529,39529,"Wiggins2",38064,"2016-11-26 19:00:30","2016/11/26",11,26,2016,19,-109.5111,43.68347,2,620004.666299385,4837794.57457259
"17493",39530,39530,"Wiggins2",38064,"2016-11-26 19:40:16","2016/11/26",11,26,2016,19,-109.5102,43.68322,2,620077.705424248,4837768.11136351
"17494",39531,39531,"Wiggins2",38064,"2016-11-26 20:20:10","2016/11/26",11,26,2016,20,-109.5111,43.68348,2,620004.646361218,4837795.68520666
"17495",39532,39532,"Wiggins2",38064,"2016-11-26 21:00:30","2016/11/26",11,26,2016,21,-109.5112,43.68351,2,619996.546447819,4837797.76178535
"17496",39533,39533,"Wiggins2",38064,"2016-11-26 21:40:15","2016/11/26",11,26,2016,21,-109.5116,43.68335,2,619964.605271525,4837780.52361405
"17497",39534,39534,"Wiggins2",38064,"2016-11-26 22:20:14","2016/11/26",11,26,2016,22,-109.5121,43.68336,2,619924.285061656,4837780.91114128
"17498",39535,39535,"Wiggins2",38064,"2016-11-26 23:00:22","2016/11/26",11,26,2016,23,-109.5123,43.68331,2,619908.264560592,4837775.06879654
"17499",39536,39536,"Wiggins2",38064,"2016-11-26 23:40:14","2016/11/26",11,26,2016,23,-109.5123,43.68331,2,619908.264560592,4837775.06879654
"17500",39537,39537,"Wiggins2",38064,"2016-11-27 00:20:15","2016/11/27",11,27,2016,0,-109.5126,43.68346,2,619883.785603179,4837791.29461775
"17501",39538,39538,"Wiggins2",38064,"2016-11-27 01:00:07","2016/11/27",11,27,2016,1,-109.513,43.68324,2,619851.983513312,4837766.28255367
"17502",39539,39539,"Wiggins2",38064,"2016-11-27 01:40:30","2016/11/27",11,27,2016,1,-109.5126,43.68339,2,619883.925029544,4837783.52017958
"17503",39540,39540,"Wiggins2",38064,"2016-11-27 02:20:15","2016/11/27",11,27,2016,2,-109.5126,43.6834,2,619883.905111503,4837784.6308136
"17504",39541,39541,"Wiggins2",38064,"2016-11-27 03:00:32","2016/11/27",11,27,2016,3,-109.5114,43.6833,2,619980.825056166,4837775.25975466
"17505",39542,39542,"Wiggins2",38064,"2016-11-27 03:40:06","2016/11/27",11,27,2016,3,-109.5114,43.68358,2,619980.266900393,4837806.35750819
"17506",39543,39543,"Wiggins2",38064,"2016-11-27 04:20:06","2016/11/27",11,27,2016,4,-109.5117,43.68396,2,619955.3294726,4837848.12765253
"17507",39544,39544,"Wiggins2",38064,"2016-11-27 05:00:23","2016/11/27",11,27,2016,5,-109.5116,43.684,2,619963.309721323,4837852.71483007
"17508",39545,39545,"Wiggins2",38064,"2016-11-27 05:40:16","2016/11/27",11,27,2016,5,-109.5091,43.69058,2,620151.671107161,4838587.13171899
"17509",39546,39546,"Wiggins2",38064,"2016-11-27 06:20:26","2016/11/27",11,27,2016,6,-109.5087,43.69157,2,620181.930123603,4838697.66427393
"17510",39547,39547,"Wiggins2",38064,"2016-11-27 07:00:08","2016/11/27",11,27,2016,7,-109.5089,43.69297,2,620163.016288085,4838852.86343508
"17511",39548,39548,"Wiggins2",38064,"2016-11-27 07:40:07","2016/11/27",11,27,2016,7,-109.5088,43.69373,2,620169.557137752,4838937.4166803
"17512",39549,39549,"Wiggins2",38064,"2016-11-27 08:20:17","2016/11/27",11,27,2016,8,-109.5108,43.69568,2,620004.494274878,4839151.09426035
"17513",39550,39550,"Wiggins2",38064,"2016-11-27 09:00:47","2016/11/27",11,27,2016,9,-109.5117,43.69794,2,619927.463313426,4839400.7959612
"17514",39551,39551,"Wiggins2",38064,"2016-11-27 09:40:14","2016/11/27",11,27,2016,9,-109.5117,43.698,2,619927.343700701,4839407.45978135
"17515",39552,39552,"Wiggins2",38064,"2016-11-27 10:20:16","2016/11/27",11,27,2016,10,-109.5117,43.69788,2,619927.582926019,4839394.13214112
"17516",39553,39553,"Wiggins2",38064,"2016-11-27 11:00:07","2016/11/27",11,27,2016,11,-109.5118,43.69795,2,619919.385277257,4839401.76196334
"17517",39554,39554,"Wiggins2",38064,"2016-11-27 11:40:15","2016/11/27",11,27,2016,11,-109.5117,43.69798,2,619927.383571624,4839405.23850796
"17518",39555,39555,"Wiggins2",38064,"2016-11-27 12:20:30","2016/11/27",11,27,2016,12,-109.5117,43.6981,2,619927.144345865,4839418.56614841
"17519",39556,39556,"Wiggins2",38064,"2016-11-27 13:00:14","2016/11/27",11,27,2016,13,-109.5118,43.69793,2,619919.425145464,4839399.54068997
"17520",39557,39557,"Wiggins2",38064,"2016-11-27 13:40:30","2016/11/27",11,27,2016,13,-109.5116,43.69739,2,619936.617933034,4839339.85559038
"17521",39558,39558,"Wiggins2",38064,"2016-11-27 14:20:17","2016/11/27",11,27,2016,14,-109.5118,43.69637,2,619922.534820266,4839226.28138978
"17522",39559,39559,"Wiggins2",38064,"2016-11-27 15:00:30","2016/11/27",11,27,2016,15,-109.5108,43.69481,2,620006.22962156,4839054.46890949
"17523",39560,39560,"Wiggins2",38064,"2016-11-27 15:40:07","2016/11/27",11,27,2016,15,-109.5116,43.69377,2,619943.834734696,4838937.80526471
"17524",39561,39561,"Wiggins2",38064,"2016-11-27 16:20:14","2016/11/27",11,27,2016,16,-109.5123,43.69355,2,619887.862477079,4838912.35897626
"17525",39562,39562,"Wiggins2",38064,"2016-11-27 17:00:34","2016/11/27",11,27,2016,17,-109.5161,43.69444,2,619579.883256829,4839004.60791097
"17526",39563,39563,"Wiggins2",38064,"2016-11-27 17:40:53","2016/11/27",11,27,2016,17,-109.5175,43.69432,2,619467.281675417,4838990.37291821
"17527",39564,39564,"Wiggins2",38064,"2016-11-27 18:20:15","2016/11/27",11,27,2016,18,-109.5177,43.6942,2,619451.402747347,4838976.75715793
"17528",39565,39565,"Wiggins2",38064,"2016-11-27 19:00:15","2016/11/27",11,27,2016,19,-109.5177,43.6942,2,619451.402747347,4838976.75715793
"17529",39566,39566,"Wiggins2",38064,"2016-11-27 19:40:16","2016/11/27",11,27,2016,19,-109.5173,43.69439,2,619483.259834236,4838998.4355382
"17530",39567,39567,"Wiggins2",38064,"2016-11-27 20:21:14","2016/11/27",11,27,2016,20,-109.518,43.69427,2,619427.087993104,4838984.0994873
"17531",39568,39568,"Wiggins2",38064,"2016-11-27 21:00:15","2016/11/27",11,27,2016,21,-109.5179,43.69434,2,619435.007628735,4838992.01796929
"17532",39569,39569,"Wiggins2",38064,"2016-11-27 21:40:43","2016/11/27",11,27,2016,21,-109.5182,43.69317,2,619413.153954612,4838861.64152071
"17533",39570,39570,"Wiggins2",38064,"2016-11-27 22:20:08","2016/11/27",11,27,2016,22,-109.5183,43.69311,2,619405.214285888,4838854.83370535
"17534",39571,39571,"Wiggins2",38064,"2016-11-27 23:00:15","2016/11/27",11,27,2016,23,-109.5192,43.68875,2,619341.332466841,4838369.30116882
"17535",39572,39572,"Wiggins2",38064,"2016-11-27 23:41:07","2016/11/27",11,27,2016,23,-109.5212,43.68765,2,619182.324328576,4838244.25513753
"17536",39573,39573,"Wiggins2",38064,"2016-11-28 00:20:33","2016/11/28",11,28,2016,0,-109.5214,43.68726,2,619166.977633366,4838200.65298303
"17537",39574,39574,"Wiggins2",38064,"2016-11-28 01:00:15","2016/11/28",11,28,2016,1,-109.5214,43.68726,2,619166.977633366,4838200.65298303
"17538",39575,39575,"Wiggins2",38064,"2016-11-28 01:40:30","2016/11/28",11,28,2016,1,-109.5215,43.68733,2,619158.779500276,4838208.28373575
"17539",39576,39576,"Wiggins2",38064,"2016-11-28 02:20:08","2016/11/28",11,28,2016,2,-109.5214,43.68733,2,619166.839022405,4838208.42742466
"17540",39577,39577,"Wiggins2",38064,"2016-11-28 03:00:29","2016/11/28",11,28,2016,3,-109.5213,43.6882,2,619173.175676825,4838305.19633406
"17541",39578,39578,"Wiggins2",38064,"2016-11-28 03:41:00","2016/11/28",11,28,2016,3,-109.5215,43.68864,2,619156.185637673,4838353.77687383
"17542",39579,39579,"Wiggins2",38064,"2016-11-28 04:20:24","2016/11/28",11,28,2016,4,-109.522,43.68872,2,619115.730552647,4838361.94365164
"17543",39580,39580,"Wiggins2",38064,"2016-11-28 05:00:06","2016/11/28",11,28,2016,5,-109.5218,43.68897,2,619131.354304962,4838389.99681239
"17544",39581,39581,"Wiggins2",38064,"2016-11-28 05:40:18","2016/11/28",11,28,2016,5,-109.5219,43.68889,2,619123.453366347,4838380.96808355
"17545",39582,39582,"Wiggins2",38064,"2016-11-28 06:20:30","2016/11/28",11,28,2016,6,-109.521,43.68998,2,619193.828144291,4838503.32049308
"17546",39583,39583,"Wiggins2",38064,"2016-11-28 07:00:44","2016/11/28",11,28,2016,7,-109.5211,43.68981,2,619186.105688254,4838484.29596967
"17547",39584,39584,"Wiggins2",38064,"2016-11-28 07:40:18","2016/11/28",11,28,2016,7,-109.5214,43.68945,2,619162.641005698,4838443.88198487
"17548",39585,39585,"Wiggins2",38064,"2016-11-28 08:20:16","2016/11/28",11,28,2016,8,-109.5133,43.69528,2,619803.830676924,4839103.0536912
"17549",39586,39586,"Wiggins2",38064,"2016-11-28 09:00:10","2016/11/28",11,28,2016,9,-109.5114,43.69873,2,619950.062390637,4839488.9702276
"17550",39587,39587,"Wiggins2",38064,"2016-11-28 09:40:30","2016/11/28",11,28,2016,9,-109.5115,43.69882,2,619941.824948519,4839498.82129528
"17551",39588,39588,"Wiggins2",38064,"2016-11-28 10:20:22","2016/11/28",11,28,2016,10,-109.5114,43.6988,2,619949.92281227,4839496.7446855
"17552",39589,39589,"Wiggins2",38064,"2016-11-28 11:00:30","2016/11/28",11,28,2016,11,-109.5115,43.69883,2,619941.805010071,4839499.93193213
"17553",39590,39590,"Wiggins2",38064,"2016-11-28 11:40:08","2016/11/28",11,28,2016,11,-109.5115,43.69878,2,619941.904702277,4839494.37874789
"17554",39591,39591,"Wiggins2",38064,"2016-11-28 12:20:21","2016/11/28",11,28,2016,12,-109.5116,43.69883,2,619933.747027244,4839499.78727793
"17555",39592,39592,"Wiggins2",38064,"2016-11-28 13:00:54","2016/11/28",11,28,2016,13,-109.5114,43.69873,2,619950.062390637,4839488.9702276
"17556",39593,39593,"Wiggins2",38064,"2016-11-28 13:40:30","2016/11/28",11,28,2016,13,-109.5104,43.69766,2,620032.777320604,4839371.5792678
"17557",39594,39594,"Wiggins2",38064,"2016-11-28 14:20:47","2016/11/28",11,28,2016,14,-109.5092,43.69732,2,620130.153938227,4839335.55551027
"17558",39595,39595,"Wiggins2",38064,"2016-11-28 15:00:30","2016/11/28",11,28,2016,15,-109.5081,43.69545,2,620222.530823287,4839129.460781
"17559",39596,39596,"Wiggins2",38064,"2016-11-28 15:40:07","2016/11/28",11,28,2016,15,-109.5081,43.6955,2,620222.430909387,4839135.01396262
"17560",39597,39597,"Wiggins2",38064,"2016-11-28 16:20:14","2016/11/28",11,28,2016,16,-109.5089,43.69226,2,620164.434229557,4838774.00829445
"17561",39598,39598,"Wiggins2",38064,"2016-11-28 17:01:30","2016/11/28",11,28,2016,17,-109.508,43.69125,2,620238.982261365,4838663.13868055
"17562",39599,39599,"Wiggins2",38064,"2016-11-28 17:40:14","2016/11/28",11,28,2016,17,-109.5081,43.69033,2,620232.761519184,4838560.81522456
"17563",39600,39600,"Wiggins2",38064,"2016-11-28 18:20:20","2016/11/28",11,28,2016,18,-109.5081,43.69028,2,620232.861423563,4838555.26204764
"17564",39601,39601,"Wiggins2",38064,"2016-11-28 19:00:07","2016/11/28",11,28,2016,19,-109.5081,43.69029,2,620232.841442695,4838556.37268302
"17565",39602,39602,"Wiggins2",38064,"2016-11-28 19:40:47","2016/11/28",11,28,2016,19,-109.5081,43.6903,2,620232.821461823,4838557.4833184
"17566",39603,39603,"Wiggins2",38064,"2016-11-28 20:20:07","2016/11/28",11,28,2016,20,-109.509,43.68898,2,620162.925175656,4838409.57497186
"17567",39604,39604,"Wiggins2",38064,"2016-11-28 21:00:30","2016/11/28",11,28,2016,21,-109.5065,43.68776,2,620366.84795629,4838277.70302713
"17568",39605,39605,"Wiggins2",38064,"2016-11-28 21:40:19","2016/11/28",11,28,2016,21,-109.506,43.68751,2,620407.645492723,4838250.66298796
"17569",39606,39606,"Wiggins2",38064,"2016-11-28 22:20:15","2016/11/28",11,28,2016,22,-109.5061,43.68755,2,620399.505965449,4838254.96034138
"17570",39607,39607,"Wiggins2",38064,"2016-11-28 23:01:24","2016/11/28",11,28,2016,23,-109.506,43.68762,2,620407.425404679,4838262.87997224
"17571",39608,39608,"Wiggins2",38064,"2016-11-28 23:40:14","2016/11/28",11,28,2016,23,-109.506,43.68764,2,620407.385388623,4838265.10124213
"17572",39609,39609,"Wiggins2",38064,"2016-11-29 00:20:17","2016/11/29",11,29,2016,0,-109.5056,43.68764,2,620439.6233218,4838265.68208462
"17573",39610,39610,"Wiggins2",38064,"2016-11-29 01:00:08","2016/11/29",11,29,2016,1,-109.5063,43.68728,2,620383.927080967,4838224.68285567
"17574",39611,39611,"Wiggins2",38064,"2016-11-29 01:40:30","2016/11/29",11,29,2016,1,-109.5076,43.68712,2,620279.47295658,4838205.02641499
"17575",39612,39612,"Wiggins2",38064,"2016-11-29 02:20:18","2016/11/29",11,29,2016,2,-109.5069,43.68738,2,620335.369934037,4838234.91840784
"17576",39613,39613,"Wiggins2",38064,"2016-11-29 03:00:52","2016/11/29",11,29,2016,3,-109.5045,43.68639,2,620530.781126858,4838128.4508449
"17577",39614,39614,"Wiggins2",38064,"2016-11-29 03:40:30","2016/11/29",11,29,2016,3,-109.5046,43.68641,2,620522.681423198,4838130.52678255
"17578",39615,39615,"Wiggins2",38064,"2016-11-29 04:20:16","2016/11/29",11,29,2016,4,-109.5046,43.6865,2,620522.501186026,4838140.52249544
"17579",39616,39616,"Wiggins2",38064,"2016-11-29 05:00:30","2016/11/29",11,29,2016,5,-109.5046,43.68641,2,620522.681423198,4838130.52678255
