"","X.1","Elk","Date_Time","id","X","Y"
"17319",17319,"Wiggins2","2016-11-21 20:20:17",2,-1079873.10757448,2378377.19047074
"17320",17320,"Wiggins2","2016-11-21 21:00:10",2,-1079873.58148561,2378373.87684587
"17321",17321,"Wiggins2","2016-11-21 21:40:30",2,-1079880.95932843,2378265.59988708
"17322",17322,"Wiggins2","2016-11-21 22:20:19",2,-1079787.62147946,2378181.2420042
"17323",17323,"Wiggins2","2016-11-21 23:00:30",2,-1079818.29730441,2378193.51878219
"17324",17324,"Wiggins2","2016-11-21 23:41:00",2,-1079794.61913176,2378189.00551167
"17325",17325,"Wiggins2","2016-11-22 00:20:18",2,-1079771.88865483,2378177.86503045
"17326",17326,"Wiggins2","2016-11-22 01:00:13",2,-1079787.62147946,2378181.2420042
"17327",17327,"Wiggins2","2016-11-22 01:40:30",2,-1079826.24267814,2378194.65504011
"17328",17328,"Wiggins2","2016-11-22 02:20:54",2,-1079921.15973183,2378267.9679611
"17329",17329,"Wiggins2","2016-11-22 03:00:30",2,-1079898.20690325,2378371.76311323
"17330",17330,"Wiggins2","2016-11-22 03:40:32",2,-1079815.16885162,2378442.16797863
"17331",17331,"Wiggins2","2016-11-22 04:20:11",2,-1079769.96192368,2378531.50903673
"17332",17332,"Wiggins2","2016-11-22 05:00:47",2,-1079770.59375698,2378527.09087561
"17333",17333,"Wiggins2","2016-11-22 05:40:17",2,-1079772.48925718,2378513.83639031
"17334",17334,"Wiggins2","2016-11-22 06:20:08",2,-1079770.119882,2378530.40449648
"17335",17335,"Wiggins2","2016-11-22 07:00:30",2,-1079769.96192368,2378531.50903673
"17336",17336,"Wiggins2","2016-11-22 07:41:01",2,-1079840.92807729,2378658.87966036
"17337",17337,"Wiggins2","2016-11-22 08:21:30",2,-1079712.54615235,2378649.53660069
"17338",17338,"Wiggins2","2016-11-22 09:00:12",2,-1079643.0474091,2378568.58950378
"17339",17339,"Wiggins2","2016-11-22 09:40:13",2,-1079638.73504003,2378542.04896927
"17340",17340,"Wiggins2","2016-11-22 10:20:19",2,-1079636.52388522,2378557.51256057
"17341",17341,"Wiggins2","2016-11-22 11:01:18",2,-1079645.25857982,2378553.12591733
"17342",17342,"Wiggins2","2016-11-22 11:40:17",2,-1079638.10328145,2378546.46713861
"17343",17343,"Wiggins2","2016-11-22 12:20:30",2,-1079664.8912872,2378472.52584024
"17344",17344,"Wiggins2","2016-11-22 13:00:56",2,-1079692.57930522,2378335.59388158
"17345",17345,"Wiggins2","2016-11-22 13:40:30",2,-1079511.16953469,2378016.60198777
"17346",17346,"Wiggins2","2016-11-22 14:20:20",2,-1079488.75402355,2378003.25322822
"17347",17347,"Wiggins2","2016-11-22 15:01:10",2,-1079692.84350829,2377539.87308945
"17348",17348,"Wiggins2","2016-11-22 15:41:10",2,-1079736.38970071,2377008.44989992
"17349",17349,"Wiggins2","2016-11-22 16:20:54",2,-1079893.61175525,2376532.72608385
"17350",17350,"Wiggins2","2016-11-22 17:01:26",2,-1080039.14796862,2376308.94185567
"17351",17351,"Wiggins2","2016-11-22 17:40:16",2,-1080357.29272211,2375899.06329209
"17352",17352,"Wiggins2","2016-11-22 18:20:26",2,-1080445.23966175,2375964.62108877
"17353",17353,"Wiggins2","2016-11-22 19:00:17",2,-1080436.81791714,2375966.79792383
"17354",17354,"Wiggins2","2016-11-22 19:40:27",2,-1080445.55568029,2375962.41192611
"17355",17355,"Wiggins2","2016-11-22 20:20:17",2,-1080445.39767102,2375963.51650745
"17356",17356,"Wiggins2","2016-11-22 21:00:08",2,-1080497.03438169,2375942.7236252
"17357",17357,"Wiggins2","2016-11-22 21:40:32",2,-1080430.98730332,2375837.46477959
"17358",17358,"Wiggins2","2016-11-22 22:20:13",2,-1080395.67199731,2375800.85200331
"17359",17359,"Wiggins2","2016-11-22 23:00:29",2,-1080343.19654559,2375770.80244016
"17360",17360,"Wiggins2","2016-11-22 23:40:30",2,-1080335.09063136,2375770.77022557
"17361",17361,"Wiggins2","2016-11-23 00:20:26",2,-1080353.1983686,2375757.57961796
"17362",17362,"Wiggins2","2016-11-23 01:00:08",2,-1080377.51616339,2375757.67634509
"17363",17363,"Wiggins2","2016-11-23 01:40:10",2,-1080370.83218266,2375747.70281069
"17364",17364,"Wiggins2","2016-11-23 02:20:30",2,-1080370.83218266,2375747.70281069
"17365",17365,"Wiggins2","2016-11-23 03:00:16",2,-1080363.20022113,2375744.35680507
"17366",17366,"Wiggins2","2016-11-23 03:40:30",2,-1080371.78015078,2375741.07528755
"17367",17367,"Wiggins2","2016-11-23 04:20:16",2,-1080370.67418798,2375748.80739781
"17368",17368,"Wiggins2","2016-11-23 05:00:10",2,-1080389.93607751,2375784.25094372
"17369",17369,"Wiggins2","2016-11-23 05:40:31",2,-1080386.46012044,2375808.55183156
"17370",17370,"Wiggins2","2016-11-23 06:20:17",2,-1080320.55556735,2375872.39217203
"17371",17371,"Wiggins2","2016-11-23 07:00:54",2,-1080267.64269787,2376072.22533976
"17372",17372,"Wiggins2","2016-11-23 07:40:42",2,-1080315.20330583,2376306.71789875
"17373",17373,"Wiggins2","2016-11-23 08:20:09",2,-1080125.40253158,2376443.0113318
"17374",17374,"Wiggins2","2016-11-23 09:00:02",2,-1080038.03229815,2376486.8748968
"17375",17375,"Wiggins2","2016-11-23 09:40:29",2,-1080052.6629365,2376497.9845027
"17376",17376,"Wiggins2","2016-11-23 10:20:32",2,-1080042.34635861,2376513.41666663
"17377",17377,"Wiggins2","2016-11-23 11:00:10",2,-1080035.82085652,2376502.33898429
"17378",17378,"Wiggins2","2016-11-23 11:40:46",2,-1080043.13616481,2376507.89378043
"17379",17379,"Wiggins2","2016-11-23 12:20:09",2,-1080042.18839738,2376514.52124382
"17380",17380,"Wiggins2","2016-11-23 13:00:04",2,-1080042.97820356,2376508.99835771
"17381",17381,"Wiggins2","2016-11-23 13:40:30",2,-1080036.13677672,2376500.12982917
"17382",17382,"Wiggins2","2016-11-23 14:20:15",2,-1080027.39982524,2376504.51623885
"17383",17383,"Wiggins2","2016-11-23 15:00:09",2,-1079981.08883627,2376431.39094283
"17384",17384,"Wiggins2","2016-11-23 15:40:30",2,-1079974.19745354,2376366.15699866
"17385",17385,"Wiggins2","2016-11-23 16:20:20",2,-1079923.67755437,2376209.01986678
"17386",17386,"Wiggins2","2016-11-23 17:01:31",2,-1079954.0018407,2375996.93905891
"17387",17387,"Wiggins2","2016-11-23 17:40:08",2,-1080003.37490934,2375935.24120246
"17388",17388,"Wiggins2","2016-11-23 18:20:30",2,-1080012.11239148,2375930.85470647
"17389",17389,"Wiggins2","2016-11-23 19:00:17",2,-1080316.52089919,2375617.07135401
"17390",17390,"Wiggins2","2016-11-23 19:40:08",2,-1080442.58409113,2375642.99298922
"17391",17391,"Wiggins2","2016-11-23 20:20:10",2,-1080538.81419026,2375537.27624945
"17392",17392,"Wiggins2","2016-11-23 21:01:42",2,-1081170.14589943,2373732.7591015
"17393",17393,"Wiggins2","2016-11-23 21:40:49",2,-1081362.08994011,2371881.09811322
"17394",17394,"Wiggins2","2016-11-23 22:20:08",2,-1081576.4135022,2372027.87834259
"17395",17395,"Wiggins2","2016-11-23 23:00:07",2,-1081613.80119649,2372050.13858281
"17396",17396,"Wiggins2","2016-11-23 23:40:30",2,-1081613.48498297,2372052.34786473
"17397",17397,"Wiggins2","2016-11-24 00:20:15",2,-1081645.45043063,2372055.79586242
"17398",17398,"Wiggins2","2016-11-24 01:00:29",2,-1081681.098533,2372090.20746824
"17399",17399,"Wiggins2","2016-11-24 01:40:16",2,-1081679.99171303,2372097.93994037
"17400",17400,"Wiggins2","2016-11-24 02:20:08",2,-1081688.2597375,2372096.86887997
"17401",17401,"Wiggins2","2016-11-24 03:01:01",2,-1081760.0743875,2372218.74877277
"17402",17402,"Wiggins2","2016-11-24 03:40:30",2,-1081884.22591154,2372371.79515806
"17403",17403,"Wiggins2","2016-11-24 04:20:18",2,-1081852.93845724,2372420.29750106
"17404",17404,"Wiggins2","2016-11-24 05:00:54",2,-1081861.83879952,2372414.80812618
"17405",17405,"Wiggins2","2016-11-24 05:40:15",2,-1081862.47139531,2372410.38960992
"17406",17406,"Wiggins2","2016-11-24 06:20:15",2,-1081697.16429166,2373508.34749641
"17407",17407,"Wiggins2","2016-11-24 07:00:44",2,-1082096.87424349,2374909.26516203
"17408",17408,"Wiggins2","2016-11-24 07:40:21",2,-1082002.74749031,2375113.33877409
"17409",17409,"Wiggins2","2016-11-24 08:20:21",2,-1081976.91201371,2375463.58859085
"17410",17410,"Wiggins2","2016-11-24 09:00:29",2,-1081961.68568851,2375513.26000646
"17411",17411,"Wiggins2","2016-11-24 09:40:19",2,-1081962.47678362,2375507.73718931
"17412",17412,"Wiggins2","2016-11-24 10:20:18",2,-1081943.57426341,2375526.4468949
"17413",17413,"Wiggins2","2016-11-24 11:00:30",2,-1081952.78818619,2375518.74888241
"17414",17414,"Wiggins2","2016-11-24 11:40:32",2,-1081957.73021406,2375540.87408473
"17415",17415,"Wiggins2","2016-11-24 12:20:27",2,-1081959.78706055,2375526.51476559
"17416",17416,"Wiggins2","2016-11-24 13:00:16",2,-1081960.89459348,2375518.78282312
"17417",17417,"Wiggins2","2016-11-24 13:40:10",2,-1081963.26787879,2375502.21437167
"17418",17418,"Wiggins2","2016-11-24 14:20:18",2,-1081924.55898879,2375376.05645874
"17419",17419,"Wiggins2","2016-11-24 15:01:54",2,-1081666.13859742,2375424.7153223
"17420",17420,"Wiggins2","2016-11-24 15:40:21",2,-1081630.47046177,2375560.51014384
"17421",17421,"Wiggins2","2016-11-24 16:20:16",2,-1081646.99944772,2375558.36820956
"17422",17422,"Wiggins2","2016-11-24 17:00:11",2,-1081329.26298912,2375341.53861583
"17423",17423,"Wiggins2","2016-11-24 17:41:07",2,-1081309.17039732,2375255.2484099
"17424",17424,"Wiggins2","2016-11-24 18:21:42",2,-1081290.02581117,2375162.33063406
"17425",17425,"Wiggins2","2016-11-24 19:01:30",2,-1081238.02232086,2375128.96078791
"17426",17426,"Wiggins2","2016-11-24 19:40:15",2,-1081245.6547007,2375132.30770806
"17427",17427,"Wiggins2","2016-11-24 20:20:16",2,-1081252.33841201,2375142.28213896
"17428",17428,"Wiggins2","2016-11-24 21:00:30",2,-1081245.4965914,2375133.41229217
"17429",17429,"Wiggins2","2016-11-24 21:40:17",2,-1081229.23988517,2375076.97897926
"17430",17430,"Wiggins2","2016-11-24 22:20:09",2,-1081218.99074082,2374978.57132661
"17431",17431,"Wiggins2","2016-11-24 23:00:02",2,-1081210.6820455,2374923.27563579
"17432",17432,"Wiggins2","2016-11-24 23:40:30",2,-1081208.62673898,2374937.63529198
"17433",17433,"Wiggins2","2016-11-25 00:20:12",2,-1081209.10104044,2374934.32152547
"17434",17434,"Wiggins2","2016-11-25 01:00:16",2,-1081209.73344243,2374929.90316983
"17435",17435,"Wiggins2","2016-11-25 01:40:56",2,-1081222.26719984,2374899.00780886
"17436",17436,"Wiggins2","2016-11-25 02:20:30",2,-1081211.11249939,2374863.59466363
"17437",17437,"Wiggins2","2016-11-25 03:01:18",2,-1081197.27000406,2374846.95956185
"17438",17438,"Wiggins2","2016-11-25 03:40:30",2,-1081187.10776312,2374861.28613399
"17439",17439,"Wiggins2","2016-11-25 04:20:16",2,-1081490.31312509,2374953.15967048
"17440",17440,"Wiggins2","2016-11-25 05:00:54",2,-1081474.61548072,2375006.14623347
"17441",17441,"Wiggins2","2016-11-25 05:40:18",2,-1081422.85363999,2375084.40463899
"17442",17442,"Wiggins2","2016-11-25 06:20:45",2,-1081422.6955061,2375085.50922091
"17443",17443,"Wiggins2","2016-11-25 07:00:08",2,-1081497.24471577,2375301.33635638
"17444",17444,"Wiggins2","2016-11-25 07:40:33",2,-1081813.63199036,2375640.84747422
"17445",17445,"Wiggins2","2016-11-25 08:20:28",2,-1081631.09954079,2376009.23179119
"17446",17446,"Wiggins2","2016-11-25 09:00:29",2,-1081615.47818587,2376174.94901186
"17447",17447,"Wiggins2","2016-11-25 09:40:48",2,-1081653.83005881,2376246.94673749
"17448",17448,"Wiggins2","2016-11-25 10:20:08",2,-1081664.62488589,2376228.20295917
"17449",17449,"Wiggins2","2016-11-25 11:00:09",2,-1081647.46450391,2376234.76301631
"17450",17450,"Wiggins2","2016-11-25 11:40:30",2,-1081662.09385914,2376245.87581968
"17451",17451,"Wiggins2","2016-11-25 12:20:08",2,-1081654.77918675,2376240.31941464
"17452",17452,"Wiggins2","2016-11-25 13:00:03",2,-1081646.98994338,2376238.07667857
"17453",17453,"Wiggins2","2016-11-25 13:41:01",2,-1081575.58250356,2376170.36294886
"17454",17454,"Wiggins2","2016-11-25 14:20:30",2,-1081634.89587219,2375982.72236766
"17455",17455,"Wiggins2","2016-11-25 15:00:29",2,-1081795.43900474,2375767.87213384
"17456",17456,"Wiggins2","2016-11-25 15:40:16",2,-1081793.38240875,2375782.23142656
"17457",17457,"Wiggins2","2016-11-25 16:20:16",2,-1081884.13182654,2375771.5578414
"17458",17458,"Wiggins2","2016-11-25 17:00:58",2,-1081998.6154744,2375595.20140768
"17459",17459,"Wiggins2","2016-11-25 17:40:26",2,-1082113.77267937,2375470.79455191
"17460",17460,"Wiggins2","2016-11-25 18:20:33",2,-1082298.67416492,2375538.99363601
"17461",17461,"Wiggins2","2016-11-25 19:00:30",2,-1082301.04818355,2375522.42528197
"17462",17462,"Wiggins2","2016-11-25 19:40:16",2,-1082316.46974044,2375528.01670138
"17463",17463,"Wiggins2","2016-11-25 20:20:10",2,-1082308.83809888,2375524.66870932
"17464",17464,"Wiggins2","2016-11-25 21:00:30",2,-1082308.99636797,2375523.56415241
"17465",17465,"Wiggins2","2016-11-25 21:40:16",2,-1082407.18949183,2375460.98248712
"17466",17466,"Wiggins2","2016-11-25 22:20:09",2,-1082461.17664635,2375367.2673954
"17467",17467,"Wiggins2","2016-11-25 23:00:49",2,-1082467.70039042,2375378.34744872
"17468",17468,"Wiggins2","2016-11-25 23:40:10",2,-1082467.38381187,2375380.5565628
"17469",17469,"Wiggins2","2016-11-26 00:20:30",2,-1082468.33354755,2375373.9292203
"17470",17470,"Wiggins2","2016-11-26 01:00:30",2,-1082467.2255226,2375381.66111981
"17471",17471,"Wiggins2","2016-11-26 01:40:15",2,-1082481.38097913,2375396.08934094
"17472",17472,"Wiggins2","2016-11-26 02:20:07",2,-1082493.79514784,2375422.66769945
"17473",17473,"Wiggins2","2016-11-26 03:00:19",2,-1082436.29160709,2375484.31591117
"17474",17474,"Wiggins2","2016-11-26 03:41:54",2,-1082375.62330908,2375568.05557114
"17475",17475,"Wiggins2","2016-11-26 04:20:52",2,-1082359.72703267,2375565.77769841
"17476",17476,"Wiggins2","2016-11-26 05:00:23",2,-1082370.87492644,2375601.19220618
"17477",17477,"Wiggins2","2016-11-26 05:40:19",2,-1082396.77690495,2375590.24986319
"17478",17478,"Wiggins2","2016-11-26 06:20:28",2,-1082414.76464607,2375634.53526622
"17479",17479,"Wiggins2","2016-11-26 07:00:30",2,-1082220.01902679,2375578.44930351
"17480",17480,"Wiggins2","2016-11-26 07:40:20",2,-1081825.9567601,2376007.83163198
"17481",17481,"Wiggins2","2016-11-26 08:20:17",2,-1081711.56336966,2376070.35257071
"17482",17482,"Wiggins2","2016-11-26 09:00:30",2,-1081712.82891455,2376061.51611916
"17483",17483,"Wiggins2","2016-11-26 09:40:15",2,-1081705.03948816,2376059.27331935
"17484",17484,"Wiggins2","2016-11-26 10:20:16",2,-1081706.77959993,2376047.12319434
"17485",17485,"Wiggins2","2016-11-26 11:00:09",2,-1081705.19768012,2376058.16876263
"17486",17486,"Wiggins2","2016-11-26 11:40:10",2,-1081699.1483481,2376043.77584336
"17487",17487,"Wiggins2","2016-11-26 12:20:48",2,-1081618.12875426,2376099.80556801
"17488",17488,"Wiggins2","2016-11-26 13:00:09",2,-1081305.01404417,2376304.08351446
"17489",17489,"Wiggins2","2016-11-26 13:40:30",2,-1081310.11488555,2376325.10338965
"17490",17490,"Wiggins2","2016-11-26 14:20:22",2,-1081289.11931675,2376301.80789485
"17491",17491,"Wiggins2","2016-11-26 15:00:30",2,-1081227.79511136,2376333.60764877
"17492",17492,"Wiggins2","2016-11-26 15:40:08",2,-1081239.06316216,2376311.54963703
"17493",17493,"Wiggins2","2016-11-26 16:20:07",2,-1081239.64802082,2376024.19736858
"17494",17494,"Wiggins2","2016-11-26 17:00:07",2,-1081223.39485487,2375967.76495258
"17495",17495,"Wiggins2","2016-11-26 17:40:09",2,-1081148.38692488,2375981.82620861
"17496",17496,"Wiggins2","2016-11-26 18:20:32",2,-1081139.64867553,2375986.21140161
"17497",17497,"Wiggins2","2016-11-26 19:00:30",2,-1081114.38262587,2375992.73962592
"17498",17498,"Wiggins2","2016-11-26 19:40:16",2,-1081046.80575332,2375954.88714521
"17499",17499,"Wiggins2","2016-11-26 20:20:10",2,-1081114.22451996,2375993.84419462
"17500",17500,"Wiggins2","2016-11-26 21:00:30",2,-1081121.8559942,2375997.1909532
"17501",17501,"Wiggins2","2016-11-26 21:40:15",2,-1081156.01840238,2375985.17300241
"17502",17502,"Wiggins2","2016-11-26 22:20:14",2,-1081195.5987603,2375991.96598112
"17503",17503,"Wiggins2","2016-11-26 23:00:22",2,-1081212.28473926,2375988.71856903
"17504",17504,"Wiggins2","2016-11-26 23:40:14",2,-1081212.28473926,2375988.71856903
"17505",17505,"Wiggins2","2016-11-27 00:20:15",2,-1081233.75596644,2376008.7002641
"17506",17506,"Wiggins2","2016-11-27 01:00:07",2,-1081269.02546677,2375988.95085652
"17507",17507,"Wiggins2","2016-11-27 01:40:30",2,-1081234.86282993,2376000.96830002
"17508",17508,"Wiggins2","2016-11-27 02:20:15",2,-1081234.70470657,2376002.07286638
"17509",17509,"Wiggins2","2016-11-27 03:00:32",2,-1081140.91355099,2375977.3748539
"17510",17510,"Wiggins2","2016-11-27 03:40:06",2,-1081136.48648769,2376008.30276531
"17511",17511,"Wiggins2","2016-11-27 04:20:06",2,-1081154.3212173,2376053.68927545
"17512",17512,"Wiggins2","2016-11-27 05:00:23",2,-1081145.74114442,2376056.96988744
"17513",17513,"Wiggins2","2016-11-27 05:40:16",2,-1080843.03253491,2376755.33460368
"17514",17514,"Wiggins2","2016-11-27 06:20:26",2,-1080795.59546701,2376860.13653242
"17515",17515,"Wiggins2","2016-11-27 07:00:08",2,-1080789.3581251,2377017.04877808
"17516",17516,"Wiggins2","2016-11-27 07:40:07",2,-1080769.39771004,2377099.8575157
"17517",17517,"Wiggins2","2016-11-27 08:20:17",2,-1080897.49862938,2377337.99088701
"17518",17518,"Wiggins2","2016-11-27 09:00:47",2,-1080933.28240502,2377597.85399322
"17519",17519,"Wiggins2","2016-11-27 09:40:14",2,-1080932.33375267,2377604.48122518
"17520",17520,"Wiggins2","2016-11-27 10:20:16",2,-1080934.23105747,2377591.22676052
"17521",17521,"Wiggins2","2016-11-27 11:00:07",2,-1080941.07029565,2377600.09596295
"17522",17522,"Wiggins2","2016-11-27 11:40:15",2,-1080932.64997011,2377602.27214794
"17523",17523,"Wiggins2","2016-11-27 12:20:30",2,-1080930.75266565,2377615.5266102
"17524",17524,"Wiggins2","2016-11-27 13:00:14",2,-1080941.38651544,2377597.88688584
"17525",17525,"Wiggins2","2016-11-27 13:40:30",2,-1080934.03232403,2377535.96690119
"17526",17526,"Wiggins2","2016-11-27 14:20:17",2,-1080966.0516945,2377425.57862396
"17527",17527,"Wiggins2","2016-11-27 15:00:30",2,-1080911.25324641,2377241.8954177
"17528",17528,"Wiggins2","2016-11-27 15:40:07",2,-1080991.26750993,2377136.12211025
"17529",17529,"Wiggins2","2016-11-27 16:20:14",2,-1081050.37146209,2377119.78471253
"17530",17530,"Wiggins2","2016-11-27 17:00:34",2,-1081338.41958796,2377260.21711815
"17531",17531,"Wiggins2","2016-11-27 17:40:53",2,-1081451.40840916,2377263.99798561
"17532",17532,"Wiggins2","2016-11-27 18:20:15",2,-1081469.19926593,2377253.01951335
"17533",17533,"Wiggins2","2016-11-27 19:00:15",2,-1081469.19926593,2377253.01951335
"17534",17534,"Wiggins2","2016-11-27 19:40:16",2,-1081434.40847796,2377269.45381406
"17535",17535,"Wiggins2","2016-11-27 20:21:14",2,-1081491.93107134,2377264.16527345
"17536",17536,"Wiggins2","2016-11-27 21:00:15",2,-1081482.87744563,2377270.75901263
"17537",17537,"Wiggins2","2016-11-27 21:40:43",2,-1081525.22417756,2377144.94231949
"17538",17538,"Wiggins2","2016-11-27 22:20:08",2,-1081534.11977559,2377139.45314937
"17539",17539,"Wiggins2","2016-11-27 23:00:15",2,-1081674.61236945,2376668.11645365
"17540",17540,"Wiggins2","2016-11-27 23:41:07",2,-1081850.95613275,2376569.38260039
"17541",17541,"Wiggins2","2016-11-28 00:20:33",2,-1081873.02105184,2376528.58220244
"17542",17542,"Wiggins2","2016-11-28 01:00:15",2,-1081873.02105184,2376528.58220244
"17543",17543,"Wiggins2","2016-11-28 01:40:30",2,-1081879.86059769,2376537.45242868
"17544",17544,"Wiggins2","2016-11-28 02:20:08",2,-1081871.91348014,2376536.3140098
"17545",17545,"Wiggins2","2016-11-28 03:00:29",2,-1081850.20094034,2376631.27085199
"17546",17546,"Wiggins2","2016-11-28 03:41:00",2,-1081859.13305822,2376682.14747798
"17547",17547,"Wiggins2","2016-11-28 04:20:24",2,-1081897.60201786,2376696.67590984
"17548",17548,"Wiggins2","2016-11-28 05:00:06",2,-1081877.75239835,2376722.01254661
"17549",17549,"Wiggins2","2016-11-28 05:40:18",2,-1081886.96515946,2376714.3146532
"17550",17550,"Wiggins2","2016-11-28 06:20:30",2,-1081798.19683351,2376824.46400875
"17551",17551,"Wiggins2","2016-11-28 07:00:44",2,-1081808.83339286,2376806.82518361
"17552",17552,"Wiggins2","2016-11-28 07:40:18",2,-1081838.36994684,2376770.47685376
"17553",17553,"Wiggins2","2016-11-28 08:20:16",2,-1081102.48024098,2377322.24659404
"17554",17554,"Wiggins2","2016-11-28 09:00:10",2,-1080896.95409076,2377681.70028568
"17555",17555,"Wiggins2","2016-11-28 09:40:30",2,-1080903.47704754,2377692.77851505
"17556",17556,"Wiggins2","2016-11-28 10:20:22",2,-1080895.8473557,2377689.43204864
"17557",17557,"Wiggins2","2016-11-28 11:00:30",2,-1080903.31894139,2377693.88305233
"17558",17558,"Wiggins2","2016-11-28 11:40:08",2,-1080904.10947219,2377688.36036574
"17559",17559,"Wiggins2","2016-11-28 12:20:21",2,-1080911.26484086,2377695.02045199
"17560",17560,"Wiggins2","2016-11-28 13:00:54",2,-1080896.95409076,2377681.70028568
"17561",17561,"Wiggins2","2016-11-28 13:40:30",2,-1080834.41091186,2377552.14099604
"17562",17562,"Wiggins2","2016-11-28 14:20:47",2,-1080744.43294838,2377500.93923382
"17563",17563,"Wiggins2","2016-11-28 15:00:30",2,-1080686.58433401,2377281.87978441
"17564",17564,"Wiggins2","2016-11-28 15:40:07",2,-1080685.79399601,2377287.40253269
"17565",17565,"Wiggins2","2016-11-28 16:20:14",2,-1080800.58164305,2376938.62544007
"17566",17566,"Wiggins2","2016-11-28 17:01:30",2,-1080745.02615919,2376816.82990746
"17567",17567,"Wiggins2","2016-11-28 17:40:14",2,-1080767.51532428,2376716.34770854
"17568",17568,"Wiggins2","2016-11-28 18:20:20",2,-1080768.30566969,2376710.82490847
"17569",17569,"Wiggins2","2016-11-28 19:00:07",2,-1080768.1476006,2376711.92946852
"17570",17570,"Wiggins2","2016-11-28 19:40:47",2,-1080767.98953151,2376713.03402856
"17571",17571,"Wiggins2","2016-11-28 20:20:07",2,-1080860.37839746,2376577.46774472
"17572",17572,"Wiggins2","2016-11-28 21:00:30",2,-1080680.98337931,2376414.2794815
"17573",17573,"Wiggins2","2016-11-28 21:40:19",2,-1080645.19826753,2376380.97955708
"17574",17574,"Wiggins2","2016-11-28 22:20:15",2,-1080652.51336201,2376386.53496072
"17575",17575,"Wiggins2","2016-11-28 23:01:24",2,-1080643.45976749,2376393.12981601
"17576",17576,"Wiggins2","2016-11-28 23:40:14",2,-1080643.14367661,2376395.33895375
"17577",17577,"Wiggins2","2016-11-29 00:20:17",2,-1080611.35460109,2376390.79053384
"17578",17578,"Wiggins2","2016-11-29 01:00:08",2,-1080672.6752338,2376358.9858831
"17579",17579,"Wiggins2","2016-11-29 01:40:30",2,-1080778.51912085,2376356.09650284
"17580",17580,"Wiggins2","2016-11-29 02:20:18",2,-1080718.77848083,2376376.85462997
"17581",17581,"Wiggins2","2016-11-29 03:00:52",2,-1080543.68806738,2376240.21149534
"17582",17582,"Wiggins2","2016-11-29 03:40:30",2,-1080551.31943747,2376243.55766388
"17583",17583,"Wiggins2","2016-11-29 04:20:16",2,-1080549.89717193,2376253.49882578
"17584",17584,"Wiggins2","2016-11-29 05:00:30",2,-1080551.31943747,2376243.55766388
"17585",17585,"Wiggins2","2016-11-29 05:40:14",2,-1080550.84534893,2376246.87138469
"17586",17586,"Wiggins2","2016-11-29 06:20:15",2,-1080485.36968662,2376251.03035307
"17587",17587,"Wiggins2","2016-11-29 07:00:17",2,-1080292.19883878,2376354.15030249
"17588",17588,"Wiggins2","2016-11-29 07:41:00",2,-1079824.2986263,2376507.03529019
"17589",17589,"Wiggins2","2016-11-29 08:21:20",2,-1079687.72091602,2376611.4964192
"17590",17590,"Wiggins2","2016-11-29 09:00:11",2,-1079642.98435409,2376697.52769309
"17591",17591,"Wiggins2","2016-11-29 09:40:48",2,-1079654.14096564,2376732.93724584
"17592",17592,"Wiggins2","2016-11-29 10:20:09",2,-1079652.56187186,2376743.98304099
"17593",17593,"Wiggins2","2016-11-29 11:00:09",2,-1079660.35086036,2376746.22370377
"17594",17594,"Wiggins2","2016-11-29 11:40:24",2,-1079654.45678443,2376730.72808657
"17595",17595,"Wiggins2","2016-11-29 12:20:16",2,-1079647.14150323,2376725.17368996
"17596",17596,"Wiggins2","2016-11-29 13:00:09",2,-1079646.50987026,2376729.59200941
"17597",17597,"Wiggins2","2016-11-29 13:40:30",2,-1079658.40452028,2376703.11358891
"17598",17598,"Wiggins2","2016-11-29 14:20:30",2,-1079641.61771109,2376593.63404541
"17599",17599,"Wiggins2","2016-11-29 15:01:18",2,-1079612.04131379,2376403.42516139
"17600",17600,"Wiggins2","2016-11-29 15:40:30",2,-1079620.62016556,2376400.14285402
"17601",17601,"Wiggins2","2016-11-29 16:20:15",2,-1079638.19931737,2376333.89906336
"17602",17602,"Wiggins2","2016-11-29 17:00:08",2,-1079679.93662713,2376268.85433521
"17603",17603,"Wiggins2","2016-11-29 17:40:30",2,-1080376.42327091,2375595.20507739
"17604",17604,"Wiggins2","2016-11-29 18:20:08",2,-1080486.10875673,2375055.18744908
"17605",17605,"Wiggins2","2016-11-29 19:00:30",2,-1080505.59143774,2374975.68861505
"17606",17606,"Wiggins2","2016-11-29 19:41:01",2,-1080505.22663255,2374921.53077981
"17607",17607,"Wiggins2","2016-11-29 20:20:17",2,-1080820.33744746,2374419.91205007
"17608",17608,"Wiggins2","2016-11-29 21:00:07",2,-1080769.27479391,2374379.91746818
"17609",17609,"Wiggins2","2016-11-29 21:40:24",2,-1080778.17235166,2374374.42707817
"17610",17610,"Wiggins2","2016-11-29 22:20:15",2,-1081017.33983056,2373893.50504587
"17611",17611,"Wiggins2","2016-11-29 23:00:17",2,-1081371.12181512,2372214.93370641
"17612",17612,"Wiggins2","2016-11-29 23:40:30",2,-1081246.61165439,2371667.30326248
"17613",17613,"Wiggins2","2016-11-30 00:20:54",2,-1081234.92429471,2371578.83146392
"17614",17614,"Wiggins2","2016-11-30 01:00:15",2,-1081212.33160841,2371566.58100399
"17615",17615,"Wiggins2","2016-11-30 01:40:47",2,-1081242.40249371,2371583.28318433
